InventoryID,StoreID,ProductID,StockQuantity,ReorderLevel,LastUpdated
819,22,298,183,55,2025-10-27
820,11,161,337,42,2024-12-03
821,3,315,96,58,2024-02-07
822,7,224,47,15,2025-12-29
823,3,352,170,48,2025-12-26
824,17,218,247,52,2022-04-13
825,20,255,257,55,2023-07-08
826,10,182,48,45,2025-06-27
827,8,108,56,21,2022-06-09
828,11,448,311,20,2022-07-19
829,22,62,375,24,2023-12-04
830,2,333,261,39,2024-04-10
831,17,198,111,27,2022-12-22
832,28,81,383,23,2023-10-31
833,10,445,5,45,2025-02-08
834,11,79,79,54,2022-03-15
835,30,305,289,38,2024-02-12
836,22,57,208,25,2023-01-13
837,30,47,334,45,2025-02-23
838,5,182,39,48,2023-06-12
839,29,271,391,31,2025-03-19
840,9,262,119,41,2025-03-17
841,21,43,380,40,2024-10-22
842,8,425,18,31,2022-04-06
843,5,153,300,21,2025-02-10
844,4,379,258,30,2022-01-20
845,16,106,326,32,2025-09-08
846,28,441,190,29,2025-02-16
847,12,375,223,26,2025-05-03
848,16,100,343,20,2022-08-06
849,15,418,423,57,2024-07-03
850,25,193,82,32,2022-12-05
851,27,303,384,54,2025-05-21
852,4,66666,255,44,2025-05-21
853,22,317,8,12,2025-03-31
854,25,36,476,31,2024-07-26
855,22,428,89,53,2025-02-28
856,13,10,316,28,2022-03-08
857,26,343,374,28,2022-09-24
858,12,180,338,57,2024-03-25
859,20,244,260,37,2023-01-09
860,29,144,379,29,2025-04-18
861,15,448,360,20,2025-05-24
862,29,61,483,35,2024-06-18
863,21,178,251,38,2022-12-25
864,27,60,208,55,2023-03-01
865,29,379,275,16,2024-09-02
866,8,216,300,52,2024-06-24
867,2,259,349,46,2023-07-25
868,28,73,473,30,2025-05-10
869,13,81,246,15,2025-12-13
870,15,258,369,55,2023-12-31
871,29,54,4,31,2023-06-19
872,11,400,305,31,2025-10-31
873,8,125,259,48,2024-03-05
874,24,156,333,56,2024-04-28
875,27,194,246,22,2022-04-23
876,23,45,203,49,2022-01-18
877,8,339,91,48,2024-08-18
878,6,296,76,59,2022-12-25
879,28,352,166,42,2025-05-05
880,6,66666,180,19,2022-12-02
881,25,96,223,38,2022-05-14
882,29,5,464,26,2022-09-23
883,8,394,421,48,2023-02-23
884,13,118,131,45,2022-03-16
885,28,178,-334,33,2025-04-23
886,16,74,264,50,2023-01-04
887,25,18,339,32,2022-04-10
888,25,248,251,26,2025-05-06
889,3,100,148,27,2022-07-29
890,27,225,494,26,2023-07-21
891,30,295,351,58,2025-02-22
892,9,234,166,24,2024-06-18
893,30,7,328,54,2024-04-21
894,15,149,273,14,2024-07-18
895,23,95,383,59,2024-04-01
896,7,381,430,33,2023-09-23
897,9,156,217,35,2024-02-09
898,29,66666,17,24,2023-12-18
899,15,368,470,57,2025-04-24
900,17,317,417,46,2023-11-15
901,8,422,345,58,2022-02-07
902,30,425,354,22,2025-04-27
903,17,148,36,12,2024-03-13
904,2,345,203,31,2024-09-01
905,28,274,8,31,2025-03-08
906,22,169,472,42,2022-12-11
907,30,102,484,45,2022-10-28
908,28,15,93,24,2023-02-04
909,21,274,474,19,2025-12-14
910,8,355,287,33,2025-08-31
911,17,256,336,20,2022-10-26
912,12,423,48,26,2023-01-04
913,8,7,253,32,2023-01-24
914,20,119,348,36,2025-12-25
915,20,233,2,24,2025-06-25
916,9,154,333,13,2023-11-24
917,17,247,312,24,2023-08-25
918,11,73,224,22,2023-12-06
919,28,160,423,47,2023-08-03
920,5,138,262,34,2023-06-25
921,14,150,427,21,2024-08-05
922,13,91,358,37,2023-10-09
923,30,245,59,48,2022-11-30
924,19,380,67,23,2024-04-26
925,3,377,9,36,2025-11-01
926,4,448,403,42,2025-02-08
927,18,182,81,37,2023-02-04
928,26,147,415,22,2025-05-13
929,1,102,118,24,2023-11-26
930,8,315,307,15,2022-02-08
931,16,442,453,36,2023-11-25
932,20,122,50,13,2024-06-20
933,16,326,146,50,2023-06-30
934,16,348,422,39,2022-03-07
935,13,7,220,49,2024-01-14
936,8,384,34,35,2023-02-28
937,22,276,280,31,2023-05-21
938,29,136,279,23,2025-11-09
939,14,203,180,44,2025-03-25
940,11,292,498,48,2022-05-26
941,18,333,427,55,2025-08-24
942,18,361,269,15,2023-07-02
943,30,374,316,16,2024-08-20
944,2,446,450,52,2024-08-13
945,30,274,277,45,2023-12-24
946,6,428,345,33,2025-05-01
947,8,181,469,42,2023-11-08
948,1,243,52,17,2025-10-19
949,29,179,50,21,2025-03-13
950,14,53,315,39,2023-02-02
951,28,116,319,54,2022-11-08
952,26,295,456,52,2024-07-14
953,20,64,54,41,2024-10-29
954,19,416,420,46,2025-02-11
955,17,205,103,25,2024-09-14
956,6,432,409,14,2024-04-28
957,14,105,112,58,2023-05-03
958,7,235,74,27,2022-09-10
959,9,400,112,35,2024-12-23
960,8,101,374,50,2022-02-18
961,22,257,418,24,2023-07-08
962,4,418,286,57,2022-11-25
963,16,139,245,25,2025-05-03
964,17,240,292,44,2023-05-17
965,9,87,2,19,2023-06-14
966,8,12,71,52,2022-07-15
967,7,403,447,21,2023-09-30
968,26,54,228,35,2025-10-09
969,14,2,268,31,2025-06-27
970,9,29,59,59,2025-02-09
971,21,267,175,47,2023-03-03
972,14,407,431,13,2025-12-29
973,21,280,333,30,2025-09-21
974,3,192,473,13,2022-09-10
975,3,1,288,28,2023-12-18
976,17,309,326,51,2025-03-05
977,6,431,265,25,2023-11-24
978,18,344,481,12,2024-03-15
979,25,116,435,19,2024-04-20
980,24,32,302,36,2024-02-24
981,10,20,164,51,2025-07-16
982,5,284,470,26,2022-08-06
983,3,378,22,17,2023-02-23
984,19,215,401,22,2022-04-11
985,21,88,474,32,2022-07-13
986,18,408,450,28,2024-09-02
987,4,233,414,41,2025-08-21
988,4,299,409,36,2022-05-26
989,5,287,-378,50,2025-09-26
990,21,395,-260,44,2022-06-04
991,13,29,143,20,2023-09-28
992,6,170,222,20,2022-03-08
993,18,57,175,47,2025-03-25
994,5,342,221,40,2025-11-14
995,23,226,213,41,2024-03-09
996,26,70,220,40,2025-04-29
997,30,176,419,41,2023-04-15
998,3,117,395,30,2023-10-18
999,9,215,363,26,2022-03-13
1000,5,415,393,39,2023-06-24
1001,6,1,414,12,2022-02-28
1002,23,161,109,54,2024-02-11
1003,10,227,26,11,2023-06-28
1004,21,426,492,24,2024-06-01
1005,6,238,34,17,2023-09-18
1006,9,53,366,52,2022-11-20
1007,9,362,385,54,2024-07-18
1008,3,68,436,37,2022-10-25
1009,19,211,460,16,2025-09-14
1010,30,83,342,52,2022-10-31
1011,2,393,156,42,2025-05-29
1012,25,51,275,26,2022-02-26
1013,1,31,278,53,2024-11-09
1014,13,102,273,45,2025-01-24
1015,22,85,374,51,2024-12-31
1016,25,184,313,18,2024-07-26
1017,22,417,277,20,2025-09-28
1018,17,236,167,40,2024-03-15
1019,22,280,134,10,2025-06-06
1020,25,283,419,10,2025-12-30
1021,5,76,368,46,2024-10-11
1022,30,448,208,19,2024-04-13
1023,12,11,100,46,2022-08-01
1024,29,231,228,44,2025-07-01
1025,10,247,319,44,2024-05-21
1026,29,124,45,29,2025-11-01
1027,25,86,469,16,2025-02-02
1028,23,351,449,33,2022-09-04
1029,23,105,36,54,2025-07-23
1030,8,137,235,41,2025-03-24
1031,6,24,300,28,2022-01-31
1032,15,321,167,27,2025-08-01
1033,29,286,242,36,2023-04-21
1034,17,369,254,45,2023-09-20
1035,22,112,351,36,2025-03-30
1036,4,55,334,26,2024-05-15
1037,15,392,355,47,2024-05-09
1038,3,353,397,31,2025-06-09
1039,29,354,8,42,2023-09-21
1040,15,32,431,35,2025-01-03
1041,6,76,472,21,2023-07-13
1042,24,337,293,29,2023-12-28
1043,2,361,148,31,2025-05-27
1044,26,20,265,55,2024-05-20
1045,14,3,347,26,2023-10-08
1046,25,142,1,45,2022-12-26
1047,13,66666,180,56,2023-01-01
1048,11,25,140,36,2023-01-16
1049,18,124,293,48,2022-12-12
1050,4,288,499,34,2024-07-21
1051,4,312,245,30,2022-11-05
1052,2,111,67,32,2025-12-30
1053,28,165,95,58,2022-01-15
1054,13,227,83,43,2025-06-15
1055,6,141,309,47,2022-01-07
1056,7,286,6,18,2023-05-10
1057,13,296,133,49,2024-08-08
1058,1,420,207,31,2024-06-01
1059,15,249,251,47,2024-01-01
1060,12,294,408,40,2024-09-01
1061,20,143,114,51,2025-10-23
1062,30,436,32,25,2023-10-31
1063,1,215,397,26,2023-10-19
1064,21,62,90,45,2024-07-13
1065,18,432,215,14,2025-04-22
1066,2,61,177,60,2024-10-27
1067,16,385,32,49,2022-12-23
1068,3,446,236,57,2025-12-14
1069,9,288,446,29,2024-09-16
1070,26,191,160,34,2022-01-11
1071,16,215,235,36,2022-05-18
1072,6,207,72,30,2024-05-10
1073,6,196,463,12,2025-10-08
1074,5,429,344,15,2025-02-10
1075,2,93,317,23,2023-03-29
1076,19,429,459,47,2023-01-15
1077,23,34,399,40,2024-08-29
1078,29,272,172,35,2023-06-04
1079,28,258,490,33,2023-10-21
1080,27,401,430,14,2023-12-30
1081,24,417,118,47,2022-04-03
1082,3,404,341,55,2025-11-10
1083,23,256,196,54,2022-03-18
1084,19,279,337,36,2025-09-12
1085,4,73,471,56,2024-06-11
1086,3,173,85,29,2025-01-25
1087,24,314,250,42,2025-10-02
1088,8,157,7,18,2024-03-26
1089,27,400,331,53,2024-10-23
1090,25,89,333,12,2024-03-06
1091,25,303,311,15,2022-10-22
1092,8,244,329,35,2023-03-18
1093,30,55,257,34,2023-10-26
1094,6,50,131,36,2025-02-04
1095,7,150,455,23,2025-12-27
1096,6,185,36,39,2023-10-22
1097,23,126,235,43,2022-05-15
1098,14,355,326,24,2025-05-27
1099,9,82,392,33,2023-04-21
1100,16,426,83,57,2023-07-23
1101,6,271,113,14,2024-12-22
1102,23,353,-53,22,2025-09-24
1103,2,159,111,33,2023-11-16
1104,14,114,418,34,2024-07-10
1105,29,369,217,47,2022-03-26
1106,20,36,59,51,2022-04-06
1107,15,86,183,43,2023-03-16
1108,5,386,417,27,2025-03-31
1109,30,137,245,11,2024-02-20
1110,1,51,220,48,2025-08-23
1111,20,413,174,29,2025-07-18
1112,29,88,316,34,2024-08-27
1113,29,81,231,26,2025-10-20
1114,26,298,227,31,2023-07-11
1115,23,224,-158,31,2023-11-24
1116,28,410,99,58,2025-01-07
1117,24,363,487,36,2022-06-18
1118,6,360,337,15,2025-12-23
1119,22,288,342,11,2023-03-02
1120,12,124,205,36,2024-08-29
1121,8,170,432,10,2025-11-20
1122,1,100,245,27,2023-03-17
1123,24,65,472,28,2024-06-15
1124,24,428,10,54,2025-07-19
1125,13,187,358,37,2023-07-12
1126,1,186,41,28,2025-12-28
1127,1,239,447,26,2022-05-12
1128,19,86,35,53,2024-01-24
1129,17,72,290,22,2022-03-09
1130,24,184,146,22,2022-08-15
1131,1,35,232,40,2025-03-23
1132,24,291,37,56,2023-05-26
1133,7,37,-221,46,2025-01-09
1134,24,376,279,11,2024-10-26
1135,28,56,168,19,2023-04-22
1136,29,341,327,26,2023-11-21
1137,23,26,492,20,2024-08-29
1138,12,108,104,48,2022-08-28
1139,1,258,431,19,2025-01-08
1140,13,235,410,27,2024-11-06
1141,5,15,78,38,2023-11-10
1142,18,273,204,25,2025-04-06
1143,8,44,238,17,2023-08-16
1144,5,353,245,40,2022-11-24
1145,6,258,91,47,2025-06-25
1146,6,252,140,14,2025-02-04
1147,18,211,44,59,2025-10-05
1148,23,265,2,46,2025-12-30
1149,3,267,365,56,2024-09-23
1150,23,252,147,58,2022-06-19
1151,22,363,247,13,2022-01-09
1152,5,375,315,26,2023-12-06
1153,2,10,111,53,2024-02-28
1154,17,11,92,47,2024-10-30
1155,21,81,104,23,2022-07-27
1156,2,60,144,43,2023-06-08
1157,1,61,407,16,2024-09-17
1158,29,428,78,19,2024-10-24
1159,3,25,220,24,2025-05-18
1160,26,309,228,45,2024-05-24
1161,2,313,500,39,2024-07-27
1162,3,191,48,56,2023-01-12
1163,27,348,36,25,2023-05-10
1164,18,204,84,42,2025-09-21
1165,27,297,311,20,2023-12-12
1166,24,374,137,27,2022-08-12
1167,29,186,356,16,2025-04-08
1168,3,207,126,58,2022-06-25
1169,19,59,26,10,2023-03-27
1170,12,174,65,56,2023-09-05
1171,23,134,155,35,2025-01-22
1172,22,429,178,29,2023-11-29
1173,3,60,318,40,2023-11-08
1174,3,403,422,53,2025-01-30
1175,1,277,438,59,2023-08-27
1176,9,406,147,45,2023-04-25
1177,3,62,264,15,2023-11-05
1178,26,33,24,39,2024-11-12
1179,30,193,-103,23,2022-05-18
1180,17,410,114,38,2023-10-03
1181,23,216,95,57,2024-07-08
1182,5,354,258,58,2023-07-20
1183,30,89,40,22,2022-03-01
1184,30,187,293,13,2025-03-10
1185,5,249,389,44,2022-03-07
1186,10,119,493,30,2023-05-16
1187,14,268,63,13,2023-05-16
1188,21,351,484,13,2023-03-12
1189,10,293,236,38,2025-04-24
1190,4,291,173,16,2023-09-29
1191,18,221,101,10,2024-10-02
1192,15,401,69,13,2022-05-27
1193,26,287,242,43,2023-03-26
1194,28,305,272,58,2024-07-02
1195,18,145,414,18,2023-03-25
1196,6,404,241,34,2025-02-17
1197,27,178,140,48,2025-11-10
1198,10,104,410,42,2024-05-14
1199,14,251,38,29,2024-11-28
1200,10,349,286,18,2022-01-09
1201,22,357,477,52,2025-05-25
1202,4,177,64,46,2022-10-06
1203,23,127,478,28,2025-09-17
1204,8,337,205,60,2023-09-20
1205,18,356,401,13,2025-02-28
1206,11,297,287,41,2022-01-02
1207,6,16,3,11,2024-09-01
1208,1,39,233,31,2023-10-10
1209,30,271,322,33,2022-05-06
1210,13,156,465,42,2022-07-14
1211,22,213,494,59,2022-02-07
1212,27,447,44,49,2025-08-29
1213,12,252,287,25,2025-08-10
1214,22,294,188,15,2024-05-22
1215,11,273,270,17,2025-04-19
1216,27,281,190,59,2025-11-12
1217,9,158,494,46,2023-11-29
1218,20,31,402,50,2024-06-05
1219,5,364,55,55,2024-04-10
1220,16,213,490,55,2022-09-17
1221,9,63,15,26,2023-09-21
1222,17,27,119,54,2025-11-13
1223,18,162,41,32,2024-10-04
1224,10,149,340,54,2022-09-05
1225,30,294,375,50,2022-11-21
1226,21,382,373,31,2023-09-08
1227,24,11,-274,18,2024-04-14
1228,24,94,155,60,2022-08-21
1229,8,224,27,52,2024-08-20
1230,2,150,183,21,2022-12-28
1231,22,64,98,57,2023-12-09
1232,23,434,90,10,2023-07-22
1233,22,430,179,25,2022-07-27
1234,25,266,263,11,2022-09-02
1235,10,255,139,56,2024-08-19
1236,10,234,461,22,2024-04-23
1237,4,156,304,17,2024-08-21
1238,5,88,170,15,2022-11-02
1239,8,399,395,45,2025-06-09
1240,29,380,99,31,2025-11-29
1241,11,397,63,28,2024-01-28
1242,13,141,480,50,2022-06-13
1243,11,149,382,41,2022-09-30
1244,13,52,439,43,2024-02-24
1245,25,210,340,34,2023-11-17
1246,9,164,23,22,2024-10-10
1247,9,380,449,48,2023-08-20
1248,7,35,129,29,2022-01-24
1249,24,223,194,15,2025-03-30
1250,5,215,128,21,2025-05-01
1251,21,439,304,51,2023-12-25
1252,13,96,297,38,2023-03-01
1253,13,340,364,42,2022-07-09
1254,24,292,9,43,2022-06-05
1255,3,301,101,32,2025-03-04
1256,16,368,422,52,2022-10-12
1257,9,333,423,14,2025-08-04
1258,20,338,106,59,2025-09-03
1259,19,448,20,60,2023-11-02
1260,5,21,298,54,2022-04-12
1261,2,90,134,20,2024-08-28
1262,28,341,-366,41,2024-01-21
1263,22,66,258,56,2024-06-21
1264,2,163,79,18,2024-07-19
1265,19,324,41,44,2023-10-03
1266,10,284,237,56,2024-05-22
1267,20,211,481,40,2022-07-30
1268,20,127,30,53,2025-11-30
1269,3,245,317,46,2022-02-17
1270,24,63,418,56,2022-06-28
1271,22,158,410,32,2022-11-15
1272,11,91,453,37,2024-09-21
1273,18,299,347,34,2025-09-29
1274,25,345,285,16,2023-10-25
1275,30,23,51,44,2025-06-17
1276,28,58,-375,42,2024-03-24
1277,25,261,133,42,2025-04-15
1278,24,33,490,26,2024-08-02
1279,29,165,175,51,2024-08-12
1280,11,365,410,53,2023-09-01
1281,28,4,309,58,2023-02-12
1282,10,237,294,59,2023-03-12
1283,17,370,384,57,2023-01-24
1284,22,374,-32,42,2024-02-19
1285,14,243,3,56,2025-08-12
1286,19,83,280,52,2022-07-30
1287,16,37,170,33,2022-05-28
1288,22,195,181,26,2024-09-22
1289,6,219,380,38,2022-03-17
1290,9,376,287,10,2023-03-31
1291,7,142,262,35,2025-03-07
1292,8,140,480,58,2022-10-20
1293,19,319,195,34,2025-02-06
1294,30,37,404,29,2023-03-07
1295,22,242,268,40,2025-01-28
1296,16,303,189,36,2023-06-04
1297,26,339,416,40,2023-08-18
1298,18,396,262,31,2024-03-15
1299,20,447,237,28,2024-07-05
1300,27,146,343,34,2024-01-26
1301,11,207,251,19,2025-01-16
1302,24,220,471,19,2023-07-05
1303,11,53,482,18,2025-08-29
1304,4,416,223,44,2024-06-04
1305,4,424,158,22,2022-10-13
1306,16,122,197,30,2025-11-27
1307,15,51,239,15,2022-02-11
1308,20,27,-19,22,2022-07-19
1309,21,97,156,53,2023-01-16
1310,29,398,497,29,2024-01-04
1311,11,278,252,52,2023-02-18
1312,22,10,498,26,2025-04-06
1313,4,356,397,29,2024-06-13
1314,17,252,249,14,2024-06-02
1315,9,70,110,13,2022-07-10
1316,2,404,367,10,2024-01-17
1317,4,399,80,13,2022-12-29
1318,10,135,36,20,2024-11-28
1319,28,149,106,36,2023-07-22
1320,26,438,341,29,2022-03-26
1321,28,253,420,23,2023-10-22
1322,12,229,124,19,2025-03-25
1323,9,155,289,15,2025-04-29
1324,17,18,434,36,2023-10-27
1325,23,439,138,58,2024-12-01
1326,8,300,275,14,2024-02-18
1327,26,387,-145,21,2022-09-23
1328,15,313,174,55,2024-02-06
1329,5,253,-267,19,2025-10-03
1330,17,128,353,10,2024-08-10
1331,23,117,208,44,2023-12-22
1332,24,341,203,12,2025-12-09
1333,20,419,77,19,2025-09-08
1334,12,265,51,19,2024-02-18
1335,21,55,251,18,2022-12-10
1336,2,187,239,40,2024-06-10
1337,18,417,93,50,2025-08-28
1338,13,301,410,29,2025-02-05
1339,1,446,56,17,2024-05-02
1340,27,113,279,15,2025-04-28
1341,2,100,484,22,2023-12-14
1342,18,74,341,37,2024-11-29
1343,23,133,197,11,2022-10-25
1344,28,202,385,10,2022-07-13
1345,4,343,197,26,2024-05-25
1346,17,306,323,12,2024-06-29
1347,7,348,217,13,2025-04-21
1348,11,340,442,24,2022-08-17
1349,23,325,214,38,2022-05-09
1350,23,209,206,10,2022-06-24
1351,6,106,259,48,2022-12-16
1352,15,58,456,22,2025-02-22
1353,25,441,86,36,2025-02-14
1354,22,2,476,55,2025-06-27
1355,7,120,285,15,2022-05-21
1356,24,186,146,58,2022-04-19
1357,25,257,150,14,2023-03-19
1358,27,10,20,53,2025-11-15
1359,29,147,466,46,2023-01-09
1360,16,371,44,44,2022-12-15
1361,1,254,107,35,2022-09-26
1362,14,95,489,38,2022-04-20
1363,15,8,51,20,2025-05-31
1364,24,81,425,55,2024-06-09
1365,30,159,456,44,2025-01-05
1366,4,76,301,60,2024-06-26
1367,27,326,262,30,2023-07-19
1368,8,23,293,12,2022-12-20
1369,17,64,473,46,2022-07-12
1370,25,298,306,15,2024-05-06
1371,1,373,359,33,2025-08-08
1372,13,240,182,39,2024-03-07
1373,15,220,499,39,2023-04-01
1374,18,419,352,21,2023-10-07
1375,18,346,231,48,2023-12-09
1376,28,318,198,43,2023-01-14
1377,29,114,448,31,2022-06-19
1378,13,289,288,21,2024-07-26
1379,6,5,18,28,2025-09-05
1380,4,427,253,28,2023-01-26
1381,23,269,431,33,2025-03-24
1382,18,413,92,26,2023-02-22
1383,22,307,49,32,2024-04-02
1384,23,229,-472,34,2022-07-08
1385,11,288,451,36,2024-02-07
1386,8,133,432,58,2023-01-08
1387,3,4,484,25,2023-01-13
1388,8,31,17,53,2023-12-07
1389,27,406,498,16,2024-07-22
1390,25,215,392,11,2025-07-25
1391,20,56,400,35,2022-08-06
1392,1,237,430,30,2022-07-16
1393,29,242,275,27,2022-06-12
1394,7,173,127,10,2022-06-25
1395,30,241,239,16,2022-10-03
1396,5,327,387,35,2025-10-22
1397,29,364,206,42,2025-07-11
1398,18,368,213,26,2023-01-14
1399,1,331,492,45,2025-01-06
1400,10,268,479,39,2025-10-18
1401,12,233,178,30,2023-05-07
1402,25,341,20,10,2024-06-17
1403,17,277,372,28,2025-05-10
1404,9,314,293,59,2024-10-17
1405,11,117,90,23,2024-07-18
1406,15,205,472,51,2025-02-06
1407,19,414,78,41,2024-11-19
1408,10,388,195,51,2025-04-14
1409,30,184,84,23,2022-09-19
1410,12,194,466,33,2023-10-12
1411,12,7,343,39,2025-05-12
1412,2,214,154,32,2025-05-04
1413,19,164,51,40,2025-08-14
1414,30,260,444,50,2024-05-12
1415,28,59,481,11,2022-03-20
1416,4,320,134,22,2024-07-23
1417,26,90,191,41,2024-02-05
1418,11,177,306,39,2025-03-19
1419,19,213,48,17,2025-05-21
1420,20,103,-377,45,2025-07-28
1421,19,249,421,29,2025-02-12
1422,15,143,183,30,2023-12-26
1423,9,89,111,32,2022-05-16
1424,24,267,317,36,2023-12-17
1425,20,49,384,16,2024-06-08
1426,16,88,317,58,2024-05-31
1427,17,220,264,60,2024-09-06
1428,1,269,10,49,2023-10-26
1429,3,366,442,23,2025-09-15
1430,13,199,100,55,2023-12-23
1431,5,268,288,19,2025-02-04
1432,23,94,432,42,2022-07-11
1433,29,105,390,53,2022-06-04
1434,17,216,97,44,2023-06-07
1435,28,86,29,20,2025-02-17
1436,20,421,267,54,2023-08-22
1437,25,195,379,20,2024-03-10
1438,27,364,292,24,2025-05-30
1439,20,113,201,47,2025-08-22
1440,16,104,49,14,2023-08-26
1441,30,328,72,31,2023-09-17
1442,4,194,145,25,2025-09-01
1443,16,66666,373,33,2022-01-04
1444,20,109,164,26,2022-01-06
1445,6,100,85,53,2022-10-29
1446,7,145,114,58,2025-08-18
1447,23,205,90,44,2023-06-23
1448,26,56,362,16,2022-10-12
1449,24,136,474,20,2022-03-20
1450,10,359,447,33,2023-01-14
1451,28,317,262,24,2022-11-01
1452,19,269,103,59,2024-10-25
1453,10,101,20,16,2022-09-13
1454,10,131,309,13,2023-08-07
1455,14,419,288,27,2023-11-08
1456,10,121,91,15,2025-01-09
1457,24,31,432,19,2024-12-11
1458,4,374,296,25,2023-10-16
1459,14,93,234,15,2024-12-21
1460,7,108,141,16,2022-05-29
1461,17,190,332,59,2023-02-05
1462,22,231,96,12,2025-08-04
1463,1,66666,210,40,2025-10-03
1464,17,250,312,26,2023-10-30
1465,14,338,214,42,2024-09-12
1466,2,183,322,45,2024-06-24
1467,27,77,112,25,2022-03-07
1468,26,254,93,55,2023-11-02
1469,9,218,314,41,2024-01-24
1470,6,147,4,23,2025-09-08
1471,13,30,269,38,2022-04-06
1472,19,122,395,46,2024-12-02
1473,22,202,109,17,2023-10-20
1474,18,388,94,40,2022-04-22
1475,9,351,188,34,2023-05-16
1476,19,374,199,37,2022-11-23
1477,26,21,359,17,2025-03-13
1478,15,25,334,49,2024-03-22
1479,11,101,131,17,2024-01-04
1480,26,376,39,12,2025-11-26
1481,27,389,307,14,2025-11-06
1482,28,176,462,39,2025-10-20
1483,14,173,139,18,2024-07-15
1484,23,171,222,20,2023-03-31
1485,4,397,1,27,2022-11-05
1486,21,438,387,36,2024-10-03
1487,13,288,-275,13,2022-05-23
1488,14,88,106,52,2024-07-01
1489,10,1,153,40,2024-07-19
1490,15,312,372,17,2025-10-08
1491,28,322,344,23,2024-07-25
1492,14,66666,128,29,2023-01-08
1493,12,284,130,43,2025-08-29
1494,13,225,444,20,2022-11-27
1495,13,157,473,53,2025-09-27
1496,11,17,422,17,2023-05-01
1497,17,350,192,23,2025-10-01
1498,28,155,56,58,2022-10-29
1499,29,308,177,24,2025-04-28
1500,15,137,455,26,2024-09-20
1501,26,363,46,38,2022-05-04
1502,20,343,490,14,2024-02-17
1503,8,268,240,34,2024-12-30
1504,18,61,217,48,2023-11-22
1505,21,292,4,33,2025-07-05
1506,15,293,137,48,2024-12-01
1507,2,230,193,44,2022-03-24
1508,9,79,335,37,2024-06-11
1509,6,325,231,19,2023-01-16
1510,26,393,186,56,2023-08-23
1511,9,198,298,27,2024-06-18
1512,4,331,298,17,2025-11-23
1513,5,55,304,52,2022-02-12
1514,24,99,480,50,2025-12-28
1515,20,291,21,24,2022-06-12
1516,27,145,395,33,2025-09-10
1517,26,432,106,35,2024-08-16
1518,11,272,37,31,2024-03-06
1519,20,123,368,52,2025-02-01
1520,16,329,254,48,2024-05-14
1521,16,195,177,59,2024-03-14
1522,19,192,280,47,2025-08-05
1523,23,274,54,23,2023-05-30
1524,30,172,-399,48,2024-11-07
1525,24,192,151,50,2024-10-07
1526,26,307,145,46,2025-01-24
1527,6,108,139,15,2024-02-23
1528,21,100,207,26,2025-08-08
1529,20,68,418,39,2023-09-12
1530,20,332,263,37,2025-12-29
1531,22,439,193,42,2024-10-21
1532,25,113,277,41,2023-07-19
1533,13,33,65,60,2022-05-09
1534,10,169,116,60,2023-10-31
1535,22,31,159,40,2024-03-07
1536,23,109,320,10,2024-12-07
1537,3,129,324,52,2024-11-01
1538,13,89,53,40,2025-09-23
1539,27,217,330,18,2023-08-11
1540,20,360,247,11,2024-10-05
1541,19,401,209,18,2024-02-03
1542,5,83,107,57,2024-02-16
1543,29,417,168,58,2024-01-31
1544,3,296,401,60,2022-07-10
1545,19,157,25,17,2023-09-21
1546,7,61,208,40,2022-05-03
1547,24,243,50,20,2023-06-04
1548,2,54,470,13,2023-11-14
1549,28,337,398,38,2022-08-31
1550,26,351,361,35,2025-04-13
1551,6,259,175,54,2023-04-12
1552,26,431,342,59,2025-04-09
1553,18,223,181,51,2024-11-05
1554,20,81,361,14,2025-05-30
1555,2,52,62,35,2023-09-30
1556,7,69,359,37,2022-11-29
1557,2,96,27,30,2024-05-04
1558,1,27,143,16,2022-06-30
1559,18,97,288,58,2025-11-22
1560,21,174,478,30,2024-09-22
1561,19,201,254,31,2024-10-05
1562,9,229,206,13,2025-11-06
1563,23,143,375,37,2025-02-20
1564,11,152,147,29,2023-11-13
1565,28,245,331,45,2023-04-10
1566,1,348,343,57,2024-06-09
1567,26,322,253,11,2025-04-27
1568,25,81,323,26,2022-04-08
1569,14,384,216,50,2023-09-10
1570,8,190,299,18,2023-07-05
1571,8,347,354,50,2024-03-06
1572,29,299,415,51,2024-06-02
1573,25,205,294,31,2024-10-18
