ReturnID,OrderID,ReturnDate,ReturnReason,RefundAmount
612,10271,2022-10-21,Faulty Product,302.43
613,27612,2023-11-29,Changed Mind,469.6
614,46318,2022-12-22,Wrong Item,1146.77
615,44199,2025-10-01,Faulty Product,586.22
616,33809,2024-01-03,Damaged,383.19
617,20343,2025-01-09,Damaged,196.26
618,6354,2025-07-17,Changed Mind,1719.17
619,17137,2024-03-10,Late Delivery,720.78
620,31058,2022-11-06,Damaged,313.1
621,27379,2024-04-29,Damaged,857.36
622,38554,2022-06-10,Faulty Product,50.5
623,12421,2025-05-01,Damaged,186.81
624,8903,2023-07-22,Wrong Item,1574.61
625,4538,2022-08-05,Late Delivery,891.12
626,35321,2022-05-23,Changed Mind,338.71
627,48137,2023-08-02,Late Delivery,1532.3
628,47390,2024-07-26,Faulty Product,664.15
629,26861,2022-05-22,Wrong Item,745.03
630,33444,2022-09-30,Late Delivery,755.01
631,38816,2022-05-18,Damaged,1180.3
632,5123,2024-08-10,Damaged,1190.7
633,40996,2024-07-19,Damaged,716.44
634,13005,2026-01-11,Faulty Product,948.37
635,29442,2025-07-11,Faulty Product,602.78
636,35642,2023-05-28,Wrong Item,510.21
637,13665,2022-07-14,Late Delivery,773.41
638,1211,2025-05-03,Changed Mind,1390.08
639,4397,2025-09-08,Wrong Item,68.94
640,44957,2025-05-12,Changed Mind,733.97
641,19687,2025-06-17,Wrong Item,919.29
642,6895,2025-07-07,Changed Mind,1468.29
643,31883,2023-03-09,Late Delivery,1263.62
644,29282,2023-07-23,Damaged,1009.87
645,36268,2024-09-28,Wrong Item,1441.31
646,31826,2023-08-10,Wrong Item,784.52
647,36279,2026-01-01,Wrong Item,731.46
648,15124,2025-12-12,Faulty Product,566.44
649,23507,2022-08-02,Damaged,181.8
650,11303,2022-12-21,Damaged,86.55
651,49356,2023-01-19,Faulty Product,189.09
652,47834,2025-10-16,Late Delivery,219.13
653,5459,2024-06-26,Faulty Product,1351.72
654,39718,2023-12-09,Late Delivery,133.67
655,29379,2023-12-08,Wrong Item,458.62
656,29859,2024-12-10,Wrong Item,428.27
657,42434,2023-07-01,Wrong Item,991.25
658,17097,2023-07-31,Late Delivery,1464.29
659,32730,2024-12-24,Wrong Item,1363.96
660,25456,2022-08-26,Damaged,323.55
661,23081,2022-06-11,Faulty Product,574.03
662,18399,2025-06-04,Late Delivery,1035.32
663,3613,2024-07-10,Damaged,1249.0
664,19946,2022-08-27,Late Delivery,1360.24
665,37398,2024-10-09,Changed Mind,1210.21
666,35283,2022-09-08,Late Delivery,1169.9
667,40509,2023-08-20,Wrong Item,822.34
668,49756,2025-03-17,Wrong Item,692.86
669,3727,2025-09-15,Faulty Product,157.6
670,20012,2023-11-10,Wrong Item,939.16
671,13512,2024-04-14,Damaged,517.66
672,35758,2025-12-10,Late Delivery,741.27
673,39671,2022-10-30,Wrong Item,748.74
674,26415,2022-07-08,Changed Mind,431.28
675,44347,2023-10-04,Changed Mind,866.79
676,45645,2025-09-15,Changed Mind,790.57
677,16196,2025-01-08,Damaged,972.68
678,15270,2024-07-31,Changed Mind,676.54
679,36412,2023-08-01,Damaged,48.51
680,33780,2025-03-04,Faulty Product,175.12
681,43438,2023-10-10,Faulty Product,633.49
682,10214,2024-08-03,Wrong Item,355.65
683,33586,2022-10-29,Late Delivery,685.5
684,36106,2023-09-08,Damaged,703.21
685,10123,2024-12-29,Damaged,451.15
686,43207,2024-03-20,Damaged,1247.98
687,7298,2022-09-01,Wrong Item,605.12
688,20457,2023-12-21,Late Delivery,765.24
689,40110,2024-11-22,Late Delivery,161.47
690,3453,2024-06-21,Wrong Item,338.47
691,6889,2026-01-06,Wrong Item,1080.19
692,2830,2023-06-27,Faulty Product,849.17
693,42323,2022-06-26,Changed Mind,531.34
694,32723,2025-11-21,Late Delivery,153.49
695,35125,2022-07-26,Wrong Item,831.89
696,38449,2025-08-22,Late Delivery,403.46
697,48865,2025-11-26,Damaged,832.23
698,43200,2024-12-01,Changed Mind,555.41
699,39503,2022-08-02,Faulty Product,183.74
700,11950,2024-05-29,Damaged,870.18
701,22789,2025-10-27,Changed Mind,1120.99
702,42476,2023-10-04,Faulty Product,616.31
703,43918,2022-09-11,Faulty Product,123.22
704,26580,2022-08-24,Changed Mind,560.79
705,41595,2022-06-25,Faulty Product,1133.1
706,48491,2025-06-26,Faulty Product,204.29
707,12061,2024-04-19,Faulty Product,239.34
708,10103,2022-05-16,Faulty Product,646.46
709,10710,2024-10-29,Late Delivery,746.09
710,29601,2025-04-09,Faulty Product,1120.9
711,3668,2024-04-06,Late Delivery,455.84
712,24711,2025-08-18,Changed Mind,588.59
713,5741,2024-05-23,Late Delivery,111.81
714,6646,2022-08-25,Damaged,292.81
715,36168,2022-08-12,Changed Mind,945.76
716,27740,2022-11-23,Damaged,705.73
717,15652,2024-12-14,Wrong Item,553.6
718,17282,2023-08-31,Wrong Item,711.72
719,28990,2025-03-29,Late Delivery,169.26
720,34241,2024-04-15,Changed Mind,1709.38
721,23995,2022-08-11,Wrong Item,626.86
722,29810,2025-08-13,Wrong Item,589.93
723,2253,2022-08-12,Damaged,116.86
724,444444,2023-12-12,Wrong Item,608.73
725,43773,2024-06-17,Late Delivery,382.31
726,15096,2024-12-26,Damaged,921.93
727,45829,2025-07-18,Wrong Item,792.73
728,15703,2025-12-15,Changed Mind,255.88
729,41442,2025-01-08,Damaged,553.92
730,43075,2023-08-24,Wrong Item,106.03
731,46985,2025-08-10,Damaged,1389.89
732,26315,2023-02-19,Damaged,1548.88
733,7281,2025-02-16,Wrong Item,957.76
734,33814,2022-08-07,Changed Mind,394.25
735,6355,2025-01-28,Faulty Product,676.09
736,11674,2024-08-07,Faulty Product,624.29
737,4831,2024-04-19,Faulty Product,899.81
738,26663,2023-07-05,Wrong Item,290.55
739,21530,2024-02-19,Wrong Item,684.12
740,7126,2022-12-19,Damaged,700.48
741,39592,2022-04-23,Changed Mind,449.41
742,10858,2023-04-02,Damaged,768.18
743,15438,2022-12-25,Faulty Product,1373.26
744,2943,2023-10-08,Changed Mind,639.69
745,7183,2024-09-27,Faulty Product,848.87
746,7083,2022-11-22,Faulty Product,674.29
747,12918,2022-02-14,Faulty Product,1115.92
748,19705,2024-01-16,Late Delivery,951.43
749,44758,2024-10-26,Damaged,155.83
750,35529,2024-09-28,Wrong Item,357.53
751,2300,2024-06-20,Changed Mind,211.29
752,35540,2024-06-10,Changed Mind,315.3
753,45987,2022-12-04,Late Delivery,765.23
754,45490,2022-12-06,Changed Mind,948.73
755,41638,2022-06-06,Wrong Item,784.87
756,13004,2023-04-30,Late Delivery,1406.54
757,25808,2024-02-10,Faulty Product,872.48
758,7360,2024-01-30,Changed Mind,1324.72
759,25523,2024-10-14,Changed Mind,407.39
760,45413,2024-11-30,Damaged,192.05
761,26575,2024-06-16,Damaged,330.74
762,42263,2023-12-13,Changed Mind,109.52
763,40760,2024-01-06,Faulty Product,1300.08
764,45977,2022-09-30,Changed Mind,1811.51
765,23718,2023-12-07,Changed Mind,1019.93
766,34653,2024-05-09,Changed Mind,972.4
767,15574,2024-07-23,Wrong Item,842.01
768,16356,2024-05-28,Changed Mind,951.34
769,27099,2023-08-04,Faulty Product,1172.74
770,47246,2025-08-14,Late Delivery,715.92
771,45971,2025-04-25,Faulty Product,930.83
772,249,2024-05-01,Late Delivery,109.54
773,33857,2025-02-12,Wrong Item,840.35
774,34285,2025-12-30,Wrong Item,76.95
775,21355,2022-11-11,Changed Mind,1074.97
776,30455,2025-07-28,Late Delivery,1122.46
777,17691,2025-09-01,Damaged,866.79
778,41378,2023-11-27,Wrong Item,471.6
779,8232,2022-07-20,Late Delivery,1216.35
780,4415,2025-10-11,Wrong Item,401.74
781,34508,2025-08-25,Wrong Item,866.05
782,25328,2023-04-05,Faulty Product,466.07
783,5179,2025-01-16,Changed Mind,1215.87
784,20678,2022-04-17,Wrong Item,597.6
785,18604,2022-08-18,Faulty Product,205.99
786,30634,2022-08-20,Late Delivery,660.1
787,30266,2023-04-15,Late Delivery,265.46
788,2597,2022-10-28,Late Delivery,1189.78
789,33940,2024-12-23,Wrong Item,230.49
790,15208,2025-09-09,Late Delivery,970.51
791,32183,2022-12-03,Changed Mind,747.58
792,11884,2022-05-20,Faulty Product,551.79
793,36833,2023-12-22,Damaged,641.8
794,2979,2025-09-22,Wrong Item,815.89
795,24329,2025-11-17,Late Delivery,73.08
796,33646,2023-10-26,Changed Mind,318.71
797,10475,2023-08-20,Late Delivery,863.9
798,444444,2023-07-21,Wrong Item,709.05
799,24889,2025-07-30,Late Delivery,1373.29
800,705,2024-02-01,Changed Mind,822.8
801,39653,2025-12-27,Damaged,1043.49
802,19323,2022-06-15,Changed Mind,1325.15
803,1774,2023-12-09,Changed Mind,995.53
804,444444,2025-08-25,Changed Mind,410.78
805,22620,2024-01-07,Wrong Item,431.82
806,36073,2025-04-01,Late Delivery,636.5
807,45326,2025-01-04,Faulty Product,210.87
808,1768,2025-04-10,Faulty Product,1274.06
809,4094,2022-07-09,Damaged,831.74
810,8277,2022-06-09,Wrong Item,446.01
811,36610,2024-11-10,Wrong Item,1678.42
812,47312,2024-07-04,Damaged,280.55
813,3427,2024-07-13,Faulty Product,608.76
814,2799,2022-10-13,Late Delivery,1010.93
815,7752,2023-05-16,Faulty Product,691.3
816,6815,2022-06-21,Damaged,688.94
817,7184,2023-08-22,Damaged,1017.99
818,47107,2024-09-08,Damaged,106.16
819,283,2024-03-22,Damaged,12.0
820,10012,2025-10-30,Changed Mind,1171.35
821,18806,2024-04-07,Damaged,515.45
822,48782,2025-12-06,Damaged,888.9
823,27998,2024-03-26,Faulty Product,806.46
824,9858,2023-07-05,Damaged,350.62
825,33376,2024-08-16,Wrong Item,570.72
826,30072,2025-11-16,Late Delivery,914.24
827,2956,2022-06-29,Faulty Product,655.97
828,25966,2024-06-24,Late Delivery,823.89
829,2229,2022-06-25,Late Delivery,1010.41
830,32450,2022-05-02,Late Delivery,697.19
831,2851,2022-09-24,Changed Mind,549.8
832,3175,2025-01-25,Late Delivery,586.88
833,1982,2024-11-25,Changed Mind,298.45
834,32380,2024-12-11,Faulty Product,591.98
835,31234,2025-09-05,Late Delivery,1160.93
836,33515,2022-06-16,Wrong Item,734.09
837,15281,2024-06-23,Changed Mind,398.3
838,28308,2024-03-27,Faulty Product,1229.51
839,27594,2023-11-14,Wrong Item,12.0
840,42428,2024-08-30,Changed Mind,259.92
841,25374,2022-12-29,Wrong Item,1296.88
842,6702,2025-03-04,Late Delivery,193.49
843,1998,2025-11-15,Faulty Product,1002.02
844,38197,2023-04-23,Damaged,770.21
845,14028,2022-10-21,Damaged,864.98
846,47861,2024-04-08,Late Delivery,666.72
847,24149,2023-03-16,Wrong Item,122.94
848,19692,2024-07-15,Late Delivery,696.9
849,26034,2024-08-27,Late Delivery,552.67
850,5687,2024-01-02,Wrong Item,815.77
851,20492,2024-09-19,Changed Mind,214.94
852,28432,2022-05-16,Wrong Item,268.76
853,20986,2023-08-01,Late Delivery,578.58
854,38879,2022-01-22,Changed Mind,1392.64
855,8928,2022-06-25,Late Delivery,1216.31
856,9444,2023-08-20,Late Delivery,220.21
857,14105,2023-05-20,Changed Mind,268.05
858,39170,2026-01-10,Damaged,175.47
859,5316,2025-04-25,Damaged,937.7
860,26704,2024-07-11,Late Delivery,812.03
861,25694,2025-01-09,Wrong Item,856.78
862,42510,2025-05-10,Wrong Item,563.86
863,12234,2023-08-21,Faulty Product,905.25
864,6073,2025-12-04,Changed Mind,417.11
865,16147,2025-10-18,Faulty Product,1671.5
866,5524,2024-08-11,Wrong Item,819.85
867,28556,2022-08-20,Faulty Product,157.03
868,36527,2025-06-12,Changed Mind,1102.61
869,9808,2023-11-09,Late Delivery,741.48
870,19687,2025-06-12,Wrong Item,894.35
871,9882,2024-08-31,Wrong Item,606.14
872,8821,2024-03-24,Wrong Item,1359.98
873,34580,2025-12-10,Faulty Product,401.34
874,44197,2023-12-17,Damaged,112.73
875,46905,2023-05-24,Faulty Product,672.9
876,9509,2025-10-04,Late Delivery,443.54
877,11407,2023-10-12,Changed Mind,1199.01
878,29939,2023-08-11,Late Delivery,949.34
879,40238,2025-01-20,Damaged,841.13
880,6935,2022-06-22,Wrong Item,678.36
881,25886,2024-06-12,Changed Mind,1218.07
882,31285,2022-12-16,Wrong Item,1004.13
883,14522,2025-04-21,Changed Mind,598.85
884,12102,2024-04-29,Late Delivery,773.5
885,9583,2024-07-15,Damaged,1699.93
886,14003,2023-11-30,Damaged,474.96
887,6752,2022-04-11,Late Delivery,370.43
888,47935,2023-04-19,Late Delivery,1523.28
889,15320,2024-07-09,Late Delivery,132.15
890,21738,2024-08-13,Changed Mind,762.08
891,13716,2022-06-04,Late Delivery,238.09
892,47625,2024-08-14,Late Delivery,749.46
893,4781,2025-03-14,Changed Mind,677.09
894,39328,2024-11-24,Late Delivery,1208.42
895,25109,2022-12-16,Damaged,171.55
896,11252,2025-03-18,Faulty Product,1362.79
897,39877,2025-08-18,Wrong Item,349.69
898,29414,2022-07-19,Faulty Product,496.74
899,5296,2023-11-02,Wrong Item,703.7
900,48362,2022-09-23,Faulty Product,757.29
901,30181,2024-04-13,Changed Mind,667.8
902,45152,2025-12-04,Late Delivery,302.43
903,175,2024-10-04,Faulty Product,456.1
904,44012,2024-09-20,Wrong Item,1291.61
905,2313,2023-09-29,Changed Mind,312.92
906,24374,2025-03-09,Wrong Item,694.01
907,15670,2024-09-11,Changed Mind,1194.09
908,27102,2022-09-26,Faulty Product,645.2
909,25023,2023-03-18,Faulty Product,450.84
910,9573,2025-05-28,Changed Mind,109.67
911,47658,2025-06-10,Wrong Item,1528.15
912,42459,2023-02-17,Wrong Item,352.18
913,9059,2025-09-29,Damaged,929.36
914,44320,2022-12-10,Wrong Item,1118.69
915,25284,2025-10-10,Faulty Product,193.92
916,27663,2025-10-08,Wrong Item,47.15
917,17249,2023-08-14,Wrong Item,1302.89
918,30456,2025-05-30,Damaged,795.05
919,37298,2025-08-07,Wrong Item,591.88
920,32300,2025-06-25,Damaged,260.89
921,3012,2024-04-17,Damaged,1196.41
922,23445,2024-12-30,Damaged,649.99
923,16957,2022-07-24,Wrong Item,908.02
924,23072,2024-11-26,Wrong Item,216.28
925,36090,2023-12-04,Damaged,641.21
926,46593,2026-01-04,Wrong Item,1070.23
927,7474,2023-07-22,Wrong Item,423.59
928,11302,2025-09-01,Late Delivery,144.44
929,42800,2022-09-22,Wrong Item,601.21
930,30529,2024-08-09,Faulty Product,507.44
931,20913,2022-07-16,Wrong Item,579.19
932,45375,2024-07-15,Wrong Item,1819.48
933,18963,2024-01-26,Wrong Item,108.7
934,25840,2024-04-16,Damaged,894.45
935,5535,2022-08-31,Late Delivery,326.03
936,22029,2022-07-07,Damaged,571.17
937,37229,2024-08-31,Changed Mind,572.59
938,35023,2025-04-18,Faulty Product,316.95
939,28048,2024-12-06,Late Delivery,791.3
940,43168,2024-06-20,Late Delivery,171.92
941,32970,2025-12-05,Damaged,621.56
942,24683,2023-08-28,Wrong Item,801.92
943,756,2024-09-13,Late Delivery,219.07
944,21441,2023-08-02,Faulty Product,914.79
945,21826,2025-07-21,Wrong Item,228.11
946,47561,2024-07-01,Late Delivery,991.36
947,22197,2024-01-13,Damaged,1752.94
948,8252,2025-08-31,Damaged,1065.33
949,21277,2022-05-18,Faulty Product,593.65
950,31467,2024-03-14,Wrong Item,1117.8
951,49586,2024-06-08,Changed Mind,459.86
952,12907,2025-01-19,Changed Mind,578.86
953,14547,2022-08-03,Wrong Item,329.55
954,35946,2022-06-12,Changed Mind,879.87
955,20633,2023-08-04,Changed Mind,311.08
956,4141,2023-10-23,Damaged,192.16
957,2486,2023-10-23,Damaged,1064.69
958,16677,2025-12-28,Faulty Product,191.75
959,22638,2023-07-09,Damaged,1660.55
960,35731,2024-04-02,Damaged,1381.05
961,1242,2022-05-16,Changed Mind,588.51
962,37596,2025-07-20,Wrong Item,684.15
963,24138,2022-05-29,Faulty Product,265.6
964,14639,2023-05-24,Wrong Item,87.78
965,45,2023-12-09,Late Delivery,378.7
966,14384,2023-02-04,Faulty Product,681.28
967,25381,2022-12-19,Wrong Item,808.71
968,47221,2022-09-18,Wrong Item,1102.17
969,27221,2022-04-30,Faulty Product,829.77
970,47443,2023-12-30,Wrong Item,143.64
971,38368,2024-11-15,Damaged,506.8
972,49811,2024-09-24,Late Delivery,108.59
973,6096,2024-09-10,Changed Mind,442.35
974,2382,2022-08-06,Changed Mind,631.91
975,27025,2022-11-21,Changed Mind,1129.09
976,30807,2025-09-23,Late Delivery,1019.04
977,1010,2023-03-03,Faulty Product,97.26
978,21647,2024-08-10,Faulty Product,588.24
979,9856,2025-12-06,Wrong Item,990.29
980,47459,2022-12-11,Wrong Item,531.5
981,4119,2024-08-09,Changed Mind,104.45
982,19975,2024-04-01,Wrong Item,530.25
983,13251,2024-12-21,Wrong Item,684.57
984,37486,2023-02-13,Faulty Product,348.98
985,17876,2024-07-18,Late Delivery,288.7
986,9386,2023-04-04,Wrong Item,311.28
987,41966,2022-01-15,Changed Mind,605.37
988,5311,2022-07-02,Faulty Product,164.41
989,8900,2023-05-01,Late Delivery,348.27
990,2836,2025-08-10,Wrong Item,1478.48
991,444444,2022-10-25,Changed Mind,1536.15
992,15724,2024-05-15,Late Delivery,416.1
993,15208,2025-09-12,Faulty Product,721.96
994,21564,2025-11-30,Damaged,755.63
995,37314,2024-10-22,Late Delivery,181.08
996,4943,2025-03-14,Changed Mind,322.82
997,8293,2022-09-24,Faulty Product,719.25
998,20320,2025-07-20,Late Delivery,1042.71
999,16120,2022-06-30,Faulty Product,292.53
1000,7204,2025-09-02,Wrong Item,1126.75
1001,48276,2025-09-22,Wrong Item,712.89
1002,29962,2022-12-13,Damaged,614.77
1003,38091,2025-10-06,Faulty Product,519.36
1004,49035,2024-10-30,Damaged,437.35
1005,43968,2025-10-13,Wrong Item,670.59
1006,40963,2024-09-22,Changed Mind,1127.55
1007,43432,2025-08-27,Changed Mind,785.75
1008,36947,2024-06-15,Late Delivery,139.97
1009,28337,2025-09-13,Late Delivery,697.61
1010,444444,2024-04-25,Changed Mind,505.98
1011,39980,2025-06-02,Wrong Item,1252.41
1012,33492,2022-07-07,Wrong Item,399.14
1013,2469,2023-06-03,Late Delivery,251.98
1014,14090,2025-05-17,Damaged,322.99
1015,28519,2024-05-02,Changed Mind,656.19
1016,16533,2023-05-14,Changed Mind,474.53
1017,19532,2024-01-31,Late Delivery,463.82
1018,28708,2022-06-22,Faulty Product,637.21
1019,15648,2022-12-11,Faulty Product,162.56
1020,6632,2023-09-07,Faulty Product,346.59
1021,2995,2024-04-13,Wrong Item,517.44
1022,444444,2023-07-24,Damaged,901.0
1023,33506,2025-10-21,Damaged,36.66
1024,38945,2023-08-21,Changed Mind,1208.75
1025,39923,2025-03-18,Damaged,855.67
1026,35108,2024-08-17,Late Delivery,57.18
1027,22746,2023-09-24,Changed Mind,209.1
1028,33283,2025-12-21,Changed Mind,1053.88
1029,29353,2024-10-29,Damaged,884.38
1030,45969,2024-12-01,Wrong Item,313.42
1031,43303,2022-12-16,Wrong Item,1251.8
1032,819,2025-12-11,Late Delivery,507.96
1033,23264,2025-09-25,Late Delivery,757.77
1034,38768,2023-12-15,Wrong Item,792.59
1035,46502,2022-04-05,Wrong Item,841.43
1036,21915,2023-07-02,Changed Mind,188.23
1037,26403,2022-03-16,Changed Mind,714.76
1038,21883,2025-03-14,Damaged,1410.48
1039,3414,2022-12-14,Damaged,1558.34
1040,3053,2024-09-14,Wrong Item,222.74
1041,12385,2022-09-18,Wrong Item,212.2
1042,47038,2022-09-05,Wrong Item,928.87
1043,35005,2024-06-24,Late Delivery,37.42
1044,16368,2023-09-18,Changed Mind,927.51
1045,46133,2025-06-13,Late Delivery,499.87
1046,45865,2024-11-28,Damaged,820.56
1047,33441,2022-04-07,Wrong Item,222.99
1048,32194,2022-10-16,Late Delivery,1165.3
1049,46096,2025-07-09,Wrong Item,125.03
1050,4691,2023-11-19,Changed Mind,763.47
1051,40763,2023-01-27,Changed Mind,1107.35
1052,46087,2024-09-29,Late Delivery,948.88
1053,25460,2022-08-30,Faulty Product,1005.13
1054,35145,2022-03-13,Damaged,669.27
1055,37790,2025-12-11,Changed Mind,593.19
1056,4600,2024-08-30,Late Delivery,1561.76
1057,43812,2022-07-20,Damaged,1466.29
1058,12383,2025-11-18,Changed Mind,1187.82
1059,39782,2022-09-23,Late Delivery,522.63
1060,17935,2024-06-28,Faulty Product,1194.22
1061,4457,2025-03-12,Late Delivery,256.27
1062,15363,2023-12-07,Late Delivery,299.48
1063,38227,2024-06-18,Changed Mind,45.15
1064,28026,2025-07-05,Faulty Product,537.46
1065,36231,2025-04-22,Faulty Product,832.43
1066,2538,2024-07-19,Wrong Item,610.59
1067,22859,2025-01-23,Damaged,402.85
1068,36258,2023-10-20,Damaged,1497.48
1069,22792,2022-07-20,Late Delivery,161.04
1070,10248,2025-11-23,Faulty Product,1052.49
1071,39434,2023-04-09,Faulty Product,637.8
1072,2282,2024-05-20,Faulty Product,653.06
1073,12515,2024-09-14,Faulty Product,1662.64
1074,47131,2024-11-10,Late Delivery,400.85
1075,26377,2024-12-22,Wrong Item,1003.04
1076,34141,2024-08-17,Late Delivery,212.86
1077,21557,2022-12-01,Wrong Item,820.75
1078,39757,2025-04-20,Wrong Item,1163.19
1079,491,2024-12-08,Faulty Product,409.8
1080,38585,2025-07-07,Damaged,562.31
1081,31903,2025-03-06,Late Delivery,469.95
1082,27539,2023-06-14,Damaged,1654.77
1083,35561,2023-08-10,Faulty Product,723.67
1084,49883,2022-06-13,Late Delivery,687.86
1085,49801,2023-03-30,Late Delivery,1079.65
1086,48358,2025-09-14,Damaged,278.29
1087,39614,2023-07-17,Changed Mind,1571.87
1088,20323,2024-06-14,Faulty Product,605.67
1089,4357,2022-10-25,Changed Mind,983.84
1090,1905,2023-12-12,Faulty Product,748.04
1091,38886,2023-02-12,Changed Mind,840.88
1092,4421,2023-01-11,Late Delivery,1447.17
1093,40865,2022-11-15,Changed Mind,520.05
1094,45564,2024-07-06,Damaged,491.96
1095,20734,2022-11-28,Changed Mind,77.84
1096,5374,2026-01-02,Wrong Item,384.64
1097,602,2022-12-20,Late Delivery,179.45
1098,17071,2023-04-01,Changed Mind,354.24
1099,23505,2025-05-03,Damaged,541.32
1100,49073,2023-01-18,Wrong Item,947.32
1101,267,2025-08-12,Damaged,961.32
1102,13594,2023-12-16,Late Delivery,13.08
1103,31078,2022-05-03,Late Delivery,820.4
1104,22062,2022-07-08,Changed Mind,905.35
1105,44953,2024-12-20,Wrong Item,911.42
1106,46858,2025-11-18,Faulty Product,1240.29
1107,22355,2022-09-11,Damaged,258.64
1108,30022,2025-09-25,Changed Mind,483.16
1109,32589,2022-01-30,Damaged,875.44
1110,46931,2024-09-20,Late Delivery,875.01
1111,12410,2024-01-18,Wrong Item,907.96
1112,6425,2022-09-09,Faulty Product,1000.55
1113,1197,2024-09-29,Wrong Item,104.11
1114,42154,2025-01-02,Changed Mind,219.03
1115,43893,2024-05-07,Changed Mind,1175.77
1116,26777,2024-06-22,Wrong Item,261.19
1117,6769,2022-12-04,Late Delivery,240.13
1118,444444,2022-04-21,Wrong Item,373.82
1119,20989,2022-03-25,Changed Mind,526.73
1120,41768,2023-10-09,Wrong Item,237.19
1121,24033,2022-08-06,Changed Mind,558.52
1122,11735,2025-06-22,Late Delivery,757.39
1123,6900,2025-01-08,Damaged,1036.34
1124,26817,2023-02-15,Faulty Product,1188.41
