OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,Discount,Cost,Profit
561,244,68,4,303.42,0.05,777.76,375.24
562,245,166,4,775.56,0.24,1644.04,713.66
563,245,288,4,1215.08,0.24,3539.20,154.64
564,245,13,1,227.57,0.24,122.14,50.81
565,245,115,1,606.91,0.24,400.80,60.45
566,246,337,1,284.52,0.10,219.16,36.91
567,247,5,3,11.23,0.00,20.79,12.90
568,247,196,2,1031.31,0.00,1100.10,962.52
569,247,40,2,604.78,0.00,741.02,468.54
570,248,241,3,509.91,0.00,780.03,749.70
571,248,78,1,622.23,0.00,388.40,233.83
572,249,152,1,1315.20,0.30,719.98,200.66
573,249,14,2,117.86,0.30,139.86,25.14
574,250,258,1,1053.72,0.34,603.05,92.41
575,251,403,2,951.56,0.19,1113.56,427.97
576,251,423,3,684.67,0.19,1035.51,628.24
577,252,75,2,538.13,0.00,568.40,507.86
578,253,56,3,855.06,0.05,1697.82,739.10
579,254,32,2,334.71,0.00,508.70,160.72
580,254,8,1,101.37,0.00,56.16,45.21
581,254,406,4,1445.12,0.00,3306.60,2473.88
582,254,234,4,1443.15,0.00,2854.16,2918.44
583,254,1,1,310.49,0.00,176.47,134.02
584,255,84,1,887.53,0.00,551.25,336.28
585,256,375,1,122.16,0.00,95.30,26.86
586,256,340,2,1754.82,0.00,1683.70,1825.94
587,256,240,2,70.39,0.00,88.20,52.58
588,256,353,1,380.53,0.00,239.09,141.44
589,257,236,1,1348.37,0.00,856.30,492.07
590,258,388,2,882.36,0.19,1211.90,217.52
591,258,63,2,900.22,0.19,987.58,470.78
592,258,431,3,340.52,0.19,735.66,91.80
593,259,69,1,1276.41,0.11,752.25,383.75
594,259,93,3,339.71,0.11,595.98,311.05
595,260,334,2,92.02,0.00,85.30,98.74
596,260,234,1,1443.15,0.00,713.54,729.61
597,260,74,1,1599.45,0.00,738.27,861.18
598,261,40,2,604.78,0.28,741.02,129.86
599,261,342,4,1370.75,0.28,2664.48,1283.28
600,262,55,4,1388.13,0.10,2711.36,2285.91
601,262,25,1,1826.05,0.10,840.11,803.33
602,262,400,2,72.46,0.10,70.54,59.89
603,262,1,4,310.49,0.10,705.88,411.88
604,262,166,1,775.56,0.10,411.01,286.99
605,263,312,1,809.68,0.05,507.83,261.37
606,263,276,1,1093.30,0.05,548.78,489.85
607,263,6,3,1892.21,0.05,2585.40,2807.40
608,263,92,4,241.84,0.05,709.44,209.55
609,264,38,2,841.23,0.34,782.02,328.40
610,265,244,2,1034.29,0.00,954.16,1114.42
611,265,217,1,195.59,0.00,136.07,59.52
612,266,19,1,372.92,0.00,257.17,115.75
613,267,233,4,1150.97,0.05,2150.24,2223.45
614,267,367,4,734.66,0.05,1483.76,1307.95
615,267,183,1,721.07,0.05,549.43,135.59
616,268,212,4,1326.80,0.00,2888.72,2418.48
617,268,366,2,639.69,0.00,978.68,300.70
618,268,189,1,178.46,0.00,91.43,87.03
619,269,80,1,1354.39,0.00,802.96,551.43
620,270,173,4,1777.87,0.10,3559.96,2840.37
621,270,161,1,1146.80,0.10,607.18,424.94
622,271,26,1,307.71,0.00,228.33,79.38
623,272,87,2,157.86,0.05,163.24,136.69
624,272,307,2,324.18,0.05,295.22,320.72
625,273,287,4,712.24,0.00,1788.60,1060.36
626,273,358,4,445.49,0.00,905.92,876.04
627,273,434,3,597.37,0.00,833.01,959.10
628,273,46,2,1448.12,0.00,1474.98,1421.26
629,273,121,1,969.09,0.00,562.26,406.83
630,274,382,2,525.54,0.00,755.22,295.86
631,275,290,1,711.28,0.05,519.54,156.18
632,276,341,2,340.20,0.10,520.90,91.46
633,277,124,2,28.23,0.00,34.48,21.98
634,277,92,1,241.84,0.00,177.36,64.48
635,277,398,1,994.15,0.00,579.32,414.83
636,278,280,0,40.22,0.00,28.19,12.03
637,278,195,2,1003.50,0.00,1014.12,992.88
638,279,161,4,1146.80,0.00,2428.72,2158.48
639,279,269,1,1508.77,0.00,876.48,632.29
640,280,435,1,1295.65,0.00,776.67,518.98
641,280,252,1,1172.93,0.00,555.74,617.19
642,281,393,1,1498.06,0.00,883.28,614.78
643,281,290,1,711.28,0.00,519.54,191.74
644,281,125,1,816.40,0.00,584.70,231.70
645,281,168,3,797.52,0.00,1110.78,1281.78
646,281,50,4,1341.72,0.00,2708.44,2658.44
647,282,292,1,1444.74,0.05,869.81,502.69
648,282,30,1,389.74,0.05,183.62,186.63
649,282,370,1,1450.68,0.05,893.60,484.55
650,282,69,3,1276.41,0.05,2256.75,1381.02
651,282,54,1,1324.96,0.05,748.36,510.35
652,283,129,2,14.16,0.00,14.60,13.72
653,284,27,1,305.78,0.00,143.33,162.45
654,285,141,2,1320.04,0.00,1252.26,1387.82
655,286,263,2,1183.15,0.00,1160.60,1205.70
656,286,245,1,425.27,0.00,228.75,196.52
657,287,156,2,368.90,0.00,369.42,368.38
658,288,128,1,133.88,0.00,67.48,66.40
659,289,148,1,605.72,0.22,275.40,197.06
660,289,194,2,659.42,0.22,667.94,360.76
661,290,129,2,14.16,0.10,14.60,10.89
662,290,379,1,250.08,0.10,133.22,91.85
663,291,194,2,659.42,0.05,667.94,584.96
664,291,332,1,677.82,0.05,317.18,326.75
665,291,255,2,1062.39,0.05,1153.72,864.82
666,291,54,4,1324.96,0.05,2993.44,2041.41
667,292,354,1,457.17,0.05,279.59,154.72
668,293,205,4,410.18,0.00,1124.16,516.56
669,293,137,2,1167.03,0.00,1249.94,1084.12
670,293,36,1,228.34,0.00,108.50,119.84
671,293,150,1,897.57,0.00,594.12,303.45
672,294,204,2,197.48,0.00,208.50,186.46
673,294,28,2,352.29,0.00,331.06,373.52
674,294,383,1,1175.06,0.00,765.16,409.90
675,294,102,4,1253.74,0.00,3272.44,1742.52
676,294,35,2,850.65,0.00,1077.86,623.44
677,295,363,2,202.44,0.00,246.18,158.70
678,296,338,3,85.38,0.10,155.94,74.59
679,296,268,1,1199.56,0.10,720.41,359.19
680,296,444,3,629.70,0.10,1091.16,609.03
681,296,130,2,243.09,0.10,275.98,161.58
682,296,300,1,1471.62,0.10,861.20,463.26
683,297,160,1,900.25,0.00,712.66,187.59
684,298,253,1,297.52,0.10,138.82,128.95
685,298,268,2,1199.56,0.10,1440.82,718.39
686,298,13,2,227.57,0.10,244.28,165.35
687,298,54,4,1324.96,0.10,2993.44,1776.42
688,298,182,1,1062.16,0.10,619.06,336.88
689,299,191,1,1687.13,0.34,786.88,326.63
690,299,220,2,1355.02,0.34,1748.04,40.59
691,299,269,4,1508.77,0.34,3505.92,477.23
692,299,361,2,520.98,0.34,597.34,90.35
693,300,358,2,445.49,0.05,452.96,393.47
694,300,241,1,509.91,0.05,260.01,224.40
695,301,289,1,1738.94,0.05,899.64,752.35
696,302,372,1,505.71,0.00,344.45,161.26
697,302,138,2,1184.65,0.00,1131.98,1237.32
698,302,220,1,1355.02,0.00,874.02,481.00
699,303,377,1,695.29,0.10,455.99,169.77
700,304,415,4,969.06,0.00,3064.52,811.72
701,305,445,1,1134.30,0.00,712.70,421.60
702,305,218,1,1581.41,0.00,856.41,725.00
703,306,240,4,70.39,0.00,176.40,105.16
704,307,32,1,334.71,0.10,254.35,46.89
705,307,77,3,1244.24,0.10,1852.23,1507.22
706,307,163,3,1027.80,0.10,1653.06,1122.00
707,308,83,3,1274.84,0.00,2524.47,1300.05
708,309,12,1,449.66,0.00,238.39,211.27
709,309,422,2,803.28,0.00,999.94,606.62
710,310,77777,3,789.33,0.00,1277.31,1090.68
711,310,98,2,477.79,0.00,461.94,493.64
712,311,440,1,1071.94,0.10,497.34,467.41
713,311,224,1,1003.34,0.10,501.11,401.90
714,312,288,1,1215.08,0.24,884.80,38.66
715,312,222,2,120.57,0.24,142.80,40.47
716,313,382,1,525.54,0.00,377.61,147.93
717,313,167,2,934.92,0.00,1338.66,531.18
718,313,34,1,1183.47,0.00,789.95,393.52
719,313,106,3,390.52,0.00,797.04,374.52
720,314,39,4,1477.34,0.10,3055.88,2262.54
721,314,46,2,1448.12,0.10,1474.98,1131.64
722,315,167,1,934.92,0.00,669.33,265.59
723,315,202,2,1054.71,0.00,1115.94,993.48
724,316,391,3,444.81,0.05,878.55,389.16
725,316,84,2,887.53,0.05,1102.50,583.81
726,316,425,2,563.34,0.05,707.42,362.93
727,317,104,1,848.06,0.00,564.84,283.22
728,317,269,1,1508.77,0.00,876.48,632.29
729,317,433,1,1023.91,0.00,564.41,459.50
730,318,390,2,405.19,0.31,444.24,114.92
731,318,150,1,897.57,0.31,594.12,25.20
732,318,161,0,1146.80,0.31,607.18,184.11
733,318,436,2,627.78,0.31,584.00,282.34
734,319,260,1,789.33,0.00,425.77,363.56
735,319,140,2,528.54,0.00,786.80,270.28
736,319,155,2,455.83,0.00,663.10,248.56
737,319,286,3,480.66,0.00,985.62,456.36
738,320,136,1,825.46,0.00,591.03,234.43
739,321,11,1,987.39,0.05,537.09,400.93
740,321,25,1,1826.05,0.05,840.11,894.64
741,321,223,2,487.83,0.05,523.86,403.02
742,322,131,1,1743.73,0.05,839.90,816.64
743,323,393,2,1498.06,0.00,1766.56,1229.56
744,323,192,2,859.15,0.00,1084.74,633.56
745,324,249,3,577.62,0.00,1079.49,653.37
746,325,90,4,788.85,0.00,2001.44,1153.96
747,325,305,2,139.83,0.00,183.30,96.36
748,326,129,2,14.16,0.00,14.60,13.72
749,326,122,1,1058.29,0.00,496.55,561.74
750,326,63,1,900.22,0.00,493.79,406.43
751,326,257,1,713.76,0.00,389.17,324.59
752,327,412,1,1840.88,0.05,876.59,872.25
753,327,198,1,1400.96,0.05,783.53,547.38
754,327,21,4,316.64,0.05,1010.52,192.71
755,327,284,3,1905.03,0.05,2612.91,2816.43
756,328,108,4,157.66,0.00,430.88,199.76
757,329,313,3,723.25,0.00,1224.21,945.54
758,330,76,1,1090.75,0.05,534.93,501.28
759,331,204,4,197.48,0.19,417.00,222.84
760,331,6,1,1892.21,0.19,861.80,670.89
761,332,230,3,85.73,0.00,191.97,65.22
762,332,161,4,1146.80,0.00,2428.72,2158.48
763,332,117,4,1248.76,0.00,2419.08,2575.96
764,333,388,1,882.36,0.00,605.95,276.41
765,333,341,2,340.20,0.00,520.90,159.50
766,334,112,1,609.52,0.00,391.67,217.85
767,334,229,4,1322.96,0.00,2792.60,2499.24
768,334,204,1,197.48,0.00,104.25,93.23
769,335,436,1,627.78,0.00,292.00,335.78
770,335,360,1,856.71,0.00,495.15,361.56
771,335,449,1,845.48,0.00,469.32,376.16
772,335,201,4,1539.52,0.00,3390.24,2767.84
773,336,277,2,1121.44,0.31,1403.54,144.05
774,336,430,2,896.14,0.31,942.78,293.89
775,336,407,1,366.39,0.31,230.91,21.90
776,337,9,2,1146.95,0.00,1729.80,564.10
777,338,282,1,1416.66,0.00,825.25,591.41
778,339,266,2,731.72,0.00,722.82,740.62
779,340,325,4,658.69,0.00,1598.92,1035.84
780,340,196,3,1031.31,0.00,1650.15,1443.78
781,341,299,1,949.94,0.00,517.06,432.88
782,342,107,4,1319.63,0.31,2480.84,1161.34
783,342,342,2,1370.75,0.31,1332.24,559.39
784,343,4,1,629.55,0.00,368.74,260.81
785,343,176,1,974.74,0.00,719.67,255.07
786,343,206,1,398.60,0.00,274.77,123.83
787,344,234,2,1443.15,0.00,1427.08,1459.22
788,344,78,1,622.23,0.00,388.40,233.83
789,344,360,3,856.71,0.00,1485.45,1084.68
790,344,53,4,1157.91,0.00,2151.72,2479.92
791,344,220,4,1355.02,0.00,3496.08,1924.00
792,345,178,2,101.45,0.00,103.80,99.10
793,345,126,1,510.17,0.00,249.72,260.45
794,345,425,1,563.34,0.00,353.71,209.63
795,345,431,1,340.52,0.00,245.22,95.30
796,346,142,2,540.59,0.24,651.64,170.06
797,347,118,3,564.80,0.00,788.85,905.55
798,348,124,2,28.23,0.00,34.48,21.98
799,349,26,3,307.71,0.00,684.99,238.14
800,349,388,1,882.36,0.00,605.95,276.41
801,349,303,2,511.62,0.00,628.22,395.02
802,350,266,1,731.72,0.00,361.41,370.31
803,350,342,2,1370.75,0.00,1332.24,1409.26
804,351,124,2,28.23,0.10,34.48,16.33
805,351,280,1,40.22,0.10,28.19,8.01
806,352,435,2,1295.65,0.00,1553.34,1037.96
807,352,132,4,425.25,0.00,856.16,844.84
808,353,329,1,1346.54,0.39,695.93,125.46
809,353,6,1,1892.21,0.39,861.80,292.45
810,353,258,1,1053.72,0.39,603.05,39.72
811,354,206,1,398.60,0.00,274.77,123.83
812,354,88,4,830.41,0.00,1724.40,1597.24
813,354,303,2,511.62,0.00,628.22,395.02
814,355,307,1,324.18,0.05,147.61,160.36
815,355,430,1,896.14,0.05,471.39,379.94
816,356,59,2,652.87,0.00,739.60,566.14
817,356,263,1,1183.15,0.00,580.30,602.85
818,357,198,1,1400.96,0.05,783.53,547.38
819,358,167,1,934.92,0.05,669.33,218.84
820,358,56,1,855.06,0.05,565.94,246.37
821,358,229,2,1322.96,0.05,1396.30,1117.32
822,358,94,1,1148.88,0.05,750.20,341.24
823,358,161,2,1146.80,0.05,1214.36,964.56
824,359,69,1,1276.41,0.00,752.25,524.16
825,359,415,4,969.06,0.00,3064.52,811.72
826,360,107,1,1319.63,0.31,620.21,290.33
827,360,335,1,399.89,0.31,234.52,41.40
828,360,77,4,1244.24,0.31,2469.64,964.46
829,360,270,4,1401.26,0.31,2888.12,979.36
830,360,427,2,722.74,0.31,813.44,183.94
831,361,33,4,791.47,0.10,1450.84,1398.45
832,361,129,1,14.16,0.10,7.30,5.44
833,361,394,2,669.99,0.10,750.94,455.04
834,361,270,1,1401.26,0.10,722.03,539.10
835,361,166,1,775.56,0.10,411.01,286.99
836,362,310,1,997.28,0.00,485.34,511.94
837,363,438,2,356.76,0.10,443.94,198.23
838,363,390,1,405.19,0.10,222.12,142.55
839,363,107,2,1319.63,0.10,1240.42,1134.91
840,364,257,2,713.76,0.00,778.34,649.18
841,364,94,2,1148.88,0.00,1500.40,797.36
842,365,159,2,1153.90,0.00,1220.62,1087.18
843,365,4,1,629.55,0.00,368.74,260.81
844,366,334,2,92.02,0.10,85.30,80.34
845,366,253,1,297.52,0.10,138.82,128.95
846,367,32,1,334.71,0.25,254.35,-3.32
847,367,139,2,122.52,0.25,132.48,51.30
848,367,146,1,464.31,0.25,262.43,85.80
849,368,169,1,865.15,0.00,401.83,463.32
850,368,319,3,1310.33,0.00,2238.96,1692.03
851,369,449,2,845.48,0.00,938.64,752.32
852,370,123,3,1601.65,0.00,2627.91,2177.04
853,370,99,2,131.76,0.00,142.60,120.92
854,371,120,3,1322.53,0.05,2349.24,1419.97
855,372,358,1,445.49,0.00,226.48,219.01
856,372,133,1,1285.62,0.00,636.18,649.44
857,373,333,2,915.26,0.05,1036.52,702.47
858,374,322,1,454.44,0.00,242.65,211.79
859,374,39,2,1477.34,0.00,1527.94,1426.74
860,374,276,4,1093.30,0.00,2195.12,2178.08
861,375,179,1,647.47,0.05,406.21,208.89
862,375,406,1,1445.12,0.05,826.65,546.21
863,375,160,1,900.25,0.05,712.66,142.58
864,376,52,2,1127.92,0.00,1652.28,603.56
865,376,84,2,887.53,0.00,1102.50,672.56
866,377,127,1,192.41,0.05,134.45,48.34
867,378,315,2,244.41,0.00,268.24,220.58
868,378,261,1,426.58,0.00,324.60,101.98
869,378,32,2,334.71,0.00,508.70,160.72
870,379,444,3,629.70,0.00,1091.16,797.94
871,379,57,2,385.62,0.00,496.38,274.86
872,379,13,2,227.57,0.00,244.28,210.86
873,379,374,1,751.98,0.00,380.22,371.76
874,380,213,3,1126.87,0.00,2282.43,1098.18
875,381,431,4,340.52,0.10,980.88,244.99
876,381,100,3,782.77,0.10,1526.22,587.26
877,382,408,3,615.82,0.05,1247.40,507.69
878,382,69,2,1276.41,0.05,1504.50,920.68
879,383,335,4,399.89,0.10,938.08,501.52
880,384,274,4,1155.76,0.00,2309.32,2313.72
881,384,277,3,1121.44,0.00,2105.31,1259.01
882,385,324,4,1095.84,0.00,2961.56,1421.80
883,385,102,2,1253.74,0.00,1636.22,871.26
884,386,266,1,731.72,0.00,361.41,370.31
885,386,103,1,1025.82,0.00,560.82,465.00
886,386,222,2,120.57,0.00,142.80,98.34
887,386,4,4,629.55,0.00,1474.96,1043.24
888,387,134,2,255.69,0.24,235.98,152.67
889,388,351,2,437.70,0.00,589.24,286.16
890,388,38,2,841.23,0.00,782.02,900.44
891,389,211,1,881.37,0.05,577.93,259.37
892,389,15,1,294.03,0.05,195.77,83.56
893,389,121,1,969.09,0.05,562.26,358.38
894,390,399,1,230.46,0.10,130.26,77.15
895,390,205,1,410.18,0.10,281.04,88.12
896,390,202,3,1054.71,0.10,1673.91,1173.81
897,390,306,4,1826.10,0.10,3466.40,3107.56
898,390,162,1,1033.99,0.10,608.98,321.61
899,391,254,3,1032.54,0.10,2099.01,688.85
900,392,98,2,477.79,0.34,461.94,168.74
901,392,178,2,101.45,0.34,103.80,30.11
902,392,263,1,1183.15,0.34,580.30,200.58
903,393,272,1,451.21,0.00,269.60,181.61
904,393,384,2,92.89,0.00,113.14,72.64
905,394,264,1,231.72,0.00,168.14,63.58
906,395,265,1,371.13,0.00,185.42,185.71
907,395,169,2,865.15,0.00,803.66,926.64
908,396,58,2,404.72,0.05,423.96,345.01
909,396,352,2,1465.47,0.05,1359.22,1425.17
910,396,2,2,871.94,0.05,838.10,818.59
911,397,106,1,390.52,0.00,265.68,124.84
912,397,35,3,850.65,0.00,1616.79,935.16
913,398,325,2,658.69,0.25,799.46,188.58
914,398,318,1,654.77,0.25,356.69,134.39
915,398,401,2,236.79,0.25,256.10,99.09
916,398,193,3,867.26,0.25,1778.34,172.99
917,399,103,4,1025.82,0.10,2243.28,1449.67
918,399,74,1,1599.45,0.10,738.27,701.24
919,400,27,2,305.78,0.00,286.66,324.90
920,400,420,3,133.29,0.00,219.12,180.75
921,401,369,1,1805.97,0.10,867.91,757.46
922,401,392,1,447.32,0.10,281.04,121.55
923,401,122,1,1058.29,0.10,496.55,455.91
924,401,127,1,192.41,0.10,134.45,38.72
925,401,384,1,92.89,0.10,56.57,27.03
926,402,55,1,1388.13,0.10,677.84,571.48
927,402,368,1,721.08,0.10,347.32,301.65
928,402,291,3,734.77,0.10,1265.76,718.12
929,403,431,1,340.52,0.10,245.22,61.25
930,403,309,2,683.23,0.10,1054.18,175.63
931,403,279,1,205.00,0.10,128.24,56.26
932,404,22,2,769.00,0.10,800.88,583.32
933,404,52,1,1127.92,0.10,826.14,188.99
934,405,11,1,987.39,0.28,537.09,173.83
935,406,165,1,476.59,0.00,277.41,199.18
936,407,19,2,372.92,0.00,514.34,231.50
937,408,439,1,923.80,0.00,509.65,414.15
938,408,68,2,303.42,0.00,388.88,217.96
939,408,282,2,1416.66,0.00,1650.50,1182.82
940,409,25,2,1826.05,0.00,1680.22,1971.88
941,409,15,3,294.03,0.00,587.31,294.78
942,409,117,2,1248.76,0.00,1209.54,1287.98
943,409,154,3,1516.48,0.00,2440.65,2108.79
944,409,398,1,994.15,0.00,579.32,414.83
945,410,376,1,74.33,0.00,44.59,29.74
946,411,268,1,1199.56,0.00,720.41,479.15
947,412,158,1,418.90,0.00,308.15,110.75
948,413,205,2,410.18,0.00,562.08,258.28
949,413,368,4,721.08,0.00,1389.28,1495.04
950,413,282,2,1416.66,0.00,1650.50,1182.82
951,413,83,2,1274.84,0.00,1682.98,866.70
952,414,219,1,1486.39,0.28,832.12,238.08
953,414,113,4,1770.06,0.28,3463.64,1634.13
954,415,254,3,1032.54,0.00,2099.01,998.61
955,416,146,1,464.31,0.00,262.43,201.88
956,416,270,3,1401.26,0.00,2166.09,2037.69
957,416,184,2,1570.19,0.00,1790.38,1350.00
958,416,103,1,1025.82,0.00,560.82,465.00
959,417,238,1,606.06,0.00,306.40,299.66
960,417,187,2,149.15,0.00,180.20,118.10
961,417,153,2,1061.90,0.00,1121.40,1002.40
962,417,138,1,1184.65,0.00,565.99,618.66
963,417,193,3,867.26,0.00,1778.34,823.44
964,418,214,1,554.89,0.00,359.21,195.68
965,419,115,1,606.91,0.10,400.80,145.42
966,419,354,1,457.17,0.10,279.59,131.86
967,419,423,2,684.67,0.10,690.34,542.07
968,419,132,4,425.25,0.10,856.16,674.74
969,420,263,0,1183.15,0.00,1160.60,1205.70
970,420,148,3,605.72,0.00,826.20,990.96
971,420,54,2,1324.96,0.00,1496.72,1153.20
972,420,349,3,967.29,0.00,2048.31,853.56
973,421,224,2,1003.34,0.10,1002.22,803.79
974,421,335,1,399.89,0.10,234.52,125.38
975,421,107,2,1319.63,0.10,1240.42,1134.91
976,422,92,4,241.84,0.00,709.44,257.92
977,422,218,4,1581.41,0.00,3425.64,2900.00
978,423,245,3,425.27,0.10,686.25,461.98
979,423,354,1,457.17,0.10,279.59,131.86
980,424,337,1,284.52,0.00,219.16,65.36
981,424,338,1,85.38,0.00,51.98,33.40
982,424,221,1,1143.89,0.00,570.09,573.80
983,425,160,1,900.25,0.00,712.66,187.59
984,425,423,1,684.67,0.00,345.17,339.50
985,425,148,2,605.72,0.00,550.80,660.64
986,425,30,2,389.74,0.00,367.24,412.24
987,426,239,4,306.40,0.00,600.84,624.76
988,426,298,1,84.96,0.00,45.69,39.27
989,426,5,2,11.23,0.00,13.86,8.60
990,426,16,3,433.33,0.00,780.18,519.81
991,427,412,2,1840.88,0.05,1753.18,1744.49
992,428,162,2,1033.99,0.10,1217.96,643.22
993,429,72,1,1078.91,0.00,604.17,474.74
994,429,25,1,1826.05,0.00,840.11,985.94
995,430,184,4,1570.19,0.05,3580.76,2385.96
996,430,309,4,683.23,0.05,2108.36,487.91
997,431,389,1,40.07,0.00,18.72,21.35
998,431,77,1,1244.24,0.00,617.41,626.83
999,432,312,2,809.68,0.10,1015.66,441.76
1000,433,402,1,734.29,0.18,457.63,144.49
1001,433,368,1,721.08,0.18,347.32,243.97
1002,434,227,1,750.79,0.00,583.28,167.51
1003,434,97,1,879.83,0.00,518.79,361.04
1004,434,295,2,462.10,0.00,501.26,422.94
1005,435,18,1,170.22,0.05,125.19,36.52
1006,435,12,1,449.66,0.05,238.39,188.79
1007,436,342,1,1370.75,0.00,666.12,704.63
1008,436,388,2,882.36,0.00,1211.90,552.82
1009,437,442,2,199.24,0.00,259.14,139.34
1010,438,60,1,803.82,0.00,381.03,422.79
1011,438,252,2,1172.93,0.00,1111.48,1234.38
1012,439,28,1,352.29,0.00,165.53,186.76
1013,439,14,4,117.86,0.00,279.72,191.72
1014,440,426,4,492.75,0.00,1308.52,662.48
1015,441,400,2,72.46,0.00,70.54,74.38
1016,441,326,2,831.47,0.00,908.26,754.68
1017,441,268,2,1199.56,0.00,1440.82,958.30
1018,441,408,1,615.82,0.00,415.80,200.02
1019,442,406,1,1445.12,0.00,826.65,618.47
1020,442,135,1,801.17,0.00,475.73,325.44
1021,443,107,2,1319.63,0.00,1240.42,1398.84
1022,444,4,3,629.55,0.00,1106.22,782.43
1023,444,76,1,1090.75,0.00,534.93,555.82
1024,444,296,2,334.40,0.00,311.86,356.94
1025,445,85,0,243.49,0.05,671.00,254.26
1026,445,400,2,72.46,0.05,70.54,67.13
1027,445,150,1,897.57,0.05,594.12,258.57
1028,446,377,3,695.29,0.10,1367.97,509.31
1029,447,15,1,294.03,0.05,195.77,83.56
1030,447,150,2,897.57,0.05,1188.24,517.14
1031,448,424,1,109.51,0.34,78.42,-6.14
1032,448,11,1,987.39,0.34,537.09,114.59
1033,448,289,4,1738.94,0.34,3598.56,992.24
1034,448,147,4,590.19,0.34,1090.96,467.14
1035,449,387,1,1108.14,0.00,607.94,500.20
1036,450,199,1,731.26,0.10,571.69,86.44
1037,450,208,1,707.37,0.10,481.66,154.97
1038,450,87,1,157.86,0.10,81.62,60.45
1039,450,346,1,844.57,0.10,491.25,268.86
1040,450,77777,2,451.21,0.10,539.20,272.98
1041,451,442,1,199.24,0.00,129.57,69.67
1042,451,284,1,1905.03,0.00,870.97,1034.06
1043,451,341,2,340.20,0.00,520.90,159.50
1044,452,80,1,1354.39,0.31,802.96,131.57
1045,453,306,3,1826.10,0.05,2599.80,2604.58
1046,453,194,0,659.42,0.05,667.94,584.96
1047,453,115,1,606.91,0.05,400.80,175.76
1048,453,222,1,120.57,0.05,71.40,43.14
1049,453,138,3,1184.65,0.05,1697.97,1678.28
1050,454,320,1,1176.12,0.00,735.10,441.02
1051,454,244,2,1034.29,0.00,954.16,1114.42
1052,454,369,1,1805.97,0.00,867.91,938.06
1053,454,372,1,505.71,0.00,344.45,161.26
1054,455,391,2,444.81,0.00,585.70,303.92
1055,455,354,3,457.17,0.00,838.77,532.74
1056,456,217,1,195.59,0.10,136.07,39.96
1057,457,84,3,887.53,0.00,1653.75,1008.84
1058,457,251,1,83.33,0.00,39.28,44.05
1059,458,62,1,1400.01,0.10,679.36,580.65
1060,459,390,4,405.19,0.10,888.48,570.20
1061,459,137,3,1167.03,0.10,1874.91,1276.07
1062,459,222,1,120.57,0.10,71.40,37.11
1063,459,161,1,1146.80,0.10,607.18,424.94
1064,460,306,1,1826.10,0.05,866.60,868.19
1065,461,321,1,589.85,0.00,280.37,309.48
1066,462,128,2,133.88,0.05,134.96,119.41
1067,462,46,2,1448.12,0.05,1474.98,1276.45
1068,462,77,2,1244.24,0.05,1234.82,1129.24
1069,462,214,3,554.89,0.05,1077.63,503.81
1070,463,283,2,861.65,0.28,819.16,421.62
1071,463,185,1,971.22,0.28,714.82,-15.54
1072,463,177,3,1051.00,0.28,2136.12,134.04
1073,464,343,1,1612.88,0.00,754.66,858.22
1074,465,161,2,1146.80,0.31,1214.36,368.22
1075,465,39,2,1477.34,0.31,1527.94,510.79
1076,465,135,4,801.17,0.31,1902.92,308.31
1077,466,360,3,856.71,0.00,1485.45,1084.68
1078,466,410,3,611.40,0.00,1033.32,800.88
1079,466,277,3,1121.44,0.00,2105.31,1259.01
1080,466,138,4,1184.65,0.00,2263.96,2474.64
1081,467,148,1,605.72,0.00,275.40,330.32
1082,467,378,1,1020.27,0.00,540.14,480.13
1083,467,28,1,352.29,0.00,165.53,186.76
1084,468,214,2,554.89,0.10,718.42,280.38
1085,468,190,2,1536.00,0.10,1722.36,1042.44
1086,468,412,1,1840.88,0.10,876.59,780.20
1087,468,94,3,1148.88,0.10,2250.60,851.38
1088,469,236,1,1348.37,0.00,856.30,492.07
1089,469,428,4,430.63,0.00,1287.00,435.52
1090,469,127,1,192.41,0.00,134.45,57.96
1091,469,267,1,888.70,0.00,583.98,304.72
1092,470,445,1,1134.30,0.10,712.70,308.17
1093,470,217,4,195.59,0.10,544.28,159.84
1094,471,293,1,237.17,0.00,152.37,84.80
1095,472,28,2,352.29,0.25,331.06,197.38
1096,473,90,2,788.85,0.10,1000.72,419.21
1097,473,319,1,1310.33,0.10,746.32,432.98
1098,474,37,1,689.32,0.00,395.27,294.05
1099,475,394,1,669.99,0.00,375.47,294.52
1100,476,212,1,1326.80,0.00,722.18,604.62
1101,476,73,1,611.87,0.00,335.16,276.71
1102,477,97,1,879.83,0.00,518.79,361.04
1103,477,312,1,809.68,0.00,507.83,301.85
1104,478,257,1,713.76,0.10,389.17,253.21
1105,479,33,2,791.47,0.00,725.42,857.52
1106,479,241,4,509.91,0.00,1040.04,999.60
1107,479,335,1,399.89,0.00,234.52,165.37
1108,479,372,2,505.71,0.00,688.90,322.52
1109,480,415,4,969.06,0.05,3064.52,617.91
1110,480,435,2,1295.65,0.05,1553.34,908.40
1111,481,121,1,969.09,0.35,562.26,67.65
1112,481,318,2,654.77,0.35,713.38,137.82
1113,482,75,1,538.13,0.19,284.20,151.69
1114,482,182,3,1062.16,0.19,1857.18,723.87
1115,482,82,2,767.76,0.19,789.68,454.09
1116,483,360,1,856.71,0.00,495.15,361.56
1117,483,1,3,310.49,0.00,529.41,402.06
