ShipmentID,OrderID,Carrier,ShipDate,DeliveryDate,ShippingCost
501,27349,DHL,2024-07-14,2024-07-19,8.28
502,16945,DPD,2023-12-12,2023-12-17,9.80
503,20542,Evri,2025-10-27,2025-11-02,18.93
504,41355,"Royal Mail",2024-11-16,2024-11-18,19.41
505,28871,UPS,2025-09-08,2025-09-14,24.49
506,15590,DHL,2022-05-06,2022-05-12,5.72
507,20832,DHL,2024-11-25,2024-11-29,24.71
508,49217,"Royal Mail",2022-06-05,2022-06-07,20.59
509,34196,DHL,2024-08-07,2024-08-11,5.24
510,4657,DPD,2022-06-10,2022-06-11,22.22
511,11380,UPS,2025-12-20,2025-12-22,17.23
512,41522,UPS,2025-08-26,2025-08-28,3.58
513,29657,UPS,2025-11-30,2025-12-07,6.07
514,49451,UPS,2024-11-26,2024-11-29,5.65
515,5959,DPD,2025-07-19,2025-07-25,15.14
516,37249,UPS,2023-09-27,2023-10-01,23.63
517,36141,UPS,2022-11-27,2022-11-30,18.88
518,32990,Evri,2023-07-04,2023-07-09,5.19
519,9682,UPS,2025-06-09,2025-06-12,23.73
520,20108,Evri,2024-03-04,2024-03-10,21.01
521,30686,DPD,2025-06-08,2025-06-10,15.14
522,39443,Evri,2025-05-04,2025-05-09,5.84
523,34105,UPS,2022-09-28,2022-10-02,10.22
524,12678,DPD,2025-07-12,2025-07-15,21.78
525,21971,UPS,2023-05-13,2023-05-17,22.58
526,15027,Evri,2024-12-18,2024-12-20,15.94
527,41324,Evri,2025-05-27,2025-05-30,8.61
528,39705,Evri,2025-02-03,2025-02-09,13.08
529,14933,"Royal Mail",2024-04-08,2024-04-09,18.90
530,1289,Evri,2022-09-18,2022-09-19,8.57
531,44993,DPD,2022-12-17,2022-12-19,19.50
532,365,Evri,2025-11-30,2025-12-01,5.04
533,38887,UPS,2023-12-28,2024-01-03,6.12
534,42626,"Royal Mail",2024-09-06,2024-09-11,16.48
535,3346,DHL,2023-12-15,2023-12-22,5.20
536,12340,Evri,2025-08-28,2025-09-03,21.33
537,36984,DHL,2025-03-26,2025-03-31,16.31
538,1036,DPD,2022-10-03,2022-10-04,16.96
539,19475,UPS,2025-12-09,2025-12-15,15.68
540,19308,DPD,2022-09-06,2022-09-12,5.62
541,35453,Evri,2025-10-10,2025-10-16,13.99
542,38753,Evri,2023-12-14,2023-12-19,7.62
543,44279,UPS,2025-11-25,2025-11-26,10.77
544,5300,"Royal Mail",2024-04-24,2024-04-29,13.62
545,29076,Evri,2024-06-04,2024-06-10,8.86
546,15080,DHL,2023-02-06,2023-02-09,14.29
547,12390,UPS,2022-09-05,2022-09-10,12.41
548,40501,"Royal Mail",2022-11-22,2022-11-26,24.42
549,46773,UPS,2022-02-14,2022-02-20,15.71
550,31273,"Royal Mail",2023-12-09,2023-12-14,16.47
551,29221,"Royal Mail",2024-11-06,2024-11-07,8.71
552,49821,Evri,2023-02-28,2023-03-02,8.71
553,27288,UPS,2023-10-29,2023-10-30,4.41
554,667,DHL,2024-05-31,2024-06-01,2.62
555,5327,"Royal Mail",2025-10-06,2025-10-11,3.14
556,6706,UPS,2022-12-02,2022-12-04,21.28
557,14182,UPS,2024-03-18,2024-03-21,12.63
558,6350,"Royal Mail",2024-10-27,2024-10-31,12.06
559,49334,DPD,2025-08-08,2025-08-14,12.44
560,14565,"Royal Mail",2023-03-24,2023-03-31,24.46
561,34658,"Royal Mail",2023-07-30,2023-08-01,14.49
562,13288,"Royal Mail",2023-03-27,2023-03-30,4.62
563,7951,"Royal Mail",2022-10-15,2022-10-19,15.66
564,12479,DPD,2023-12-21,2023-12-27,5.39
565,8111,Unknown,2022-11-21,2022-11-25,14.94
566,32078,DHL,2024-12-15,2024-12-20,7.02
567,19086,DHL,2025-04-03,2025-04-09,12.50
568,24594,Evri,2022-01-13,2022-01-16,17.08
569,15376,"Royal Mail",2024-12-16,2024-12-17,10.00
570,45139,DPD,2022-02-24,2022-02-28,9.69
571,31855,DPD,2024-03-08,2024-03-11,20.08
572,5064,UPS,2024-07-13,2024-07-14,20.19
573,6902,DHL,2022-12-03,2022-12-07,7.34
574,32312,DHL,2022-04-15,2022-04-22,15.37
575,5619,Evri,2025-08-12,2025-08-18,22.01
576,37917,"Royal Mail",2023-05-10,2023-05-13,22.35
577,18202,Evri,2024-11-09,2024-11-11,6.80
578,10330,UPS,2022-09-16,2022-09-19,4.36
579,36076,UPS,2024-05-22,2024-05-28,2.61
580,26363,"Royal Mail",2025-01-31,2025-02-01,10.39
581,37147,DHL,2025-04-01,2025-04-02,19.97
582,24678,DHL,2024-11-30,2024-12-05,14.34
583,10254,"Royal Mail",2025-07-14,2025-07-19,4.75
584,8762,"Royal Mail",2025-07-25,2025-07-29,4.34
585,1450,Unknown,2022-11-15,2022-11-20,3.92
586,16270,DPD,2022-08-13,2022-08-17,16.10
587,23168,Evri,2023-10-31,2023-11-02,10.06
588,11777,DHL,2024-01-07,2024-01-08,8.25
589,48919,DPD,2024-12-07,2024-12-08,24.45
590,24435,"Royal Mail",2024-11-27,2024-11-29,20.75
591,46341,Evri,2022-06-20,2022-06-23,22.56
592,14131,DPD,2022-11-17,2022-11-20,24.48
593,42011,Evri,2025-02-10,2025-02-11,19.11
594,35425,"Royal Mail",2023-06-21,2023-06-26,19.66
595,33121,Evri,2023-06-09,2023-06-12,16.80
596,11650,"Royal Mail",2022-03-05,2022-03-07,4.22
597,43660,"Royal Mail",2023-04-28,2023-05-01,14.29
598,36063,UPS,2024-09-28,2024-10-03,17.09
599,23892,Evri,2022-04-26,2022-05-01,18.78
600,28448,UPS,2024-03-31,2024-04-02,6.49
601,30629,UPS,2022-03-08,2022-03-10,15.59
602,23974,UPS,2025-10-20,2025-10-25,6.53
603,6327,Evri,2025-05-01,2025-05-02,10.89
604,4302,DPD,2023-12-13,2023-12-18,5.09
605,46646,"Royal Mail",2025-07-20,2025-07-25,10.42
606,34924,UPS,2025-08-16,2025-08-17,6.71
607,48040,DPD,2025-11-25,2025-11-27,22.02
608,13514,UPS,2024-06-28,2024-06-30,16.75
609,34229,DPD,2022-09-04,2022-09-05,8.76
610,33300,Evri,2023-09-11,2023-09-13,20.26
611,29281,DPD,2022-03-13,2022-03-14,5.96
612,29552,DPD,2023-06-09,2023-06-15,15.44
613,42752,DPD,2023-03-10,2023-03-16,23.64
614,34748,"Royal Mail",2022-06-22,2022-06-26,23.34
615,5620,DHL,2023-07-19,2023-07-25,3.97
616,5054,"Royal Mail",2023-03-26,2023-03-27,6.47
617,33743,Evri,2024-10-07,2024-10-08,9.38
618,38031,Evri,2024-07-31,2024-08-03,5.48
619,1362,DPD,2024-11-12,2024-11-16,17.86
620,40467,DHL,2023-07-13,2023-07-16,24.49
621,8265,"Royal Mail",2022-11-07,2022-11-14,11.41
622,8093,"Royal Mail",2024-12-09,2024-12-16,4.50
623,7296,DPD,2024-11-15,2024-11-19,10.52
624,2523,"Royal Mail",2023-02-04,2023-02-11,24.07
625,16999,Evri,2024-02-28,2024-03-03,22.96
626,19606,DPD,2023-11-25,2023-11-30,9.30
627,14700,DPD,2024-12-02,2024-12-05,8.40
628,1913,"Royal Mail",2022-12-06,2022-12-13,24.81
629,23574,DPD,2025-05-31,2025-06-06,4.27
630,27766,DPD,2022-03-07,2022-03-13,10.97
631,44708,Evri,2024-08-09,2024-08-10,20.84
632,23205,"Royal Mail",2024-06-22,2024-06-24,7.34
633,30285,Evri,2024-06-09,2024-06-11,7.81
634,30105,UPS,2022-12-17,2022-12-19,13.51
635,11731,Evri,2024-10-01,2024-10-04,23.31
636,24624,DHL,2025-07-23,2025-07-27,16.12
637,19506,UPS,2024-07-15,2024-07-21,3.15
638,28589,DPD,2023-04-02,2023-04-08,15.98
639,8662,Evri,2023-09-12,2023-09-18,6.77
640,48247,DPD,2025-12-19,2025-12-23,19.50
641,39908,Evri,2022-07-10,2022-07-14,9.09
642,48929,"Royal Mail",2023-05-17,2023-05-18,4.83
643,32885,DPD,2025-06-17,2025-06-22,10.18
644,9602,DHL,2023-10-03,2023-10-07,8.60
645,31423,Evri,2024-09-14,2024-09-20,15.72
646,46151,"Royal Mail",2025-06-04,2025-06-10,14.53
647,4086,Evri,2023-08-10,2023-08-11,14.23
648,25735,Evri,2022-07-04,2022-07-06,19.76
649,10494,DHL,2024-08-17,2024-08-19,5.61
650,17402,"Royal Mail",2025-07-07,2025-07-08,4.34
651,40299,Unknown,2025-05-02,2025-05-09,11.05
652,20256,UPS,2022-07-19,2022-07-24,22.45
653,41747,UPS,2024-05-16,2024-05-20,24.55
654,45231,Evri,2025-09-04,2025-09-10,7.70
655,15091,Evri,2024-07-06,2024-07-10,16.24
656,31410,UPS,2024-02-29,2024-03-01,20.17
657,12626,UPS,2023-10-24,2023-10-31,18.37
658,40041,DPD,2025-07-12,2025-07-14,15.83
659,25082,UPS,2023-09-27,2023-10-02,15.49
660,40330,"Royal Mail",2024-12-15,2024-12-18,23.86
661,16560,Evri,2022-10-29,2022-11-05,11.60
662,16608,Evri,2025-10-19,2025-10-20,17.03
663,14556,"Royal Mail",2023-07-10,2023-07-12,17.01
664,17169,"Royal Mail",2022-10-21,2022-10-25,19.18
665,28654,Evri,2025-04-29,2025-05-01,15.10
666,13201,"Royal Mail",2024-04-04,2024-04-09,15.54
667,41888,Evri,2022-02-19,2022-02-26,19.80
668,8581,DPD,2023-11-06,2023-11-13,4.55
669,44487,UPS,2025-11-21,2025-11-25,15.97
670,2964,DHL,2025-01-18,2025-01-21,13.52
671,32075,DPD,2025-06-26,2025-07-03,4.45
672,47465,DPD,2023-01-25,2023-01-30,14.73
673,4836,UPS,2023-09-14,2023-09-21,14.19
674,20508,DPD,2024-12-18,2024-12-23,23.51
675,29629,DHL,2025-06-27,2025-07-01,5.26
676,13593,DPD,2022-04-28,2022-05-03,2.63
677,17687,"Royal Mail",2025-04-02,2025-04-04,18.09
678,28602,DPD,2022-11-26,2022-12-02,19.87
679,19498,Evri,2023-11-07,2023-11-11,19.93
680,8030,DPD,2023-04-02,2023-04-08,6.49
681,24303,UPS,2022-07-15,2022-07-17,2.85
682,9465,DHL,2025-03-27,2025-04-03,6.75
683,33903,DHL,2024-06-16,2024-06-21,11.26
684,40938,DPD,2022-11-07,2022-11-08,12.55
685,34864,DHL,2023-05-04,2023-05-05,17.43
686,18505,DPD,2024-04-30,2024-05-03,15.53
687,36673,"Royal Mail",2025-10-29,2025-11-02,18.81
688,45585,UPS,2022-08-19,2022-08-22,9.43
689,16703,UPS,2025-11-29,2025-12-06,2.50
690,26037,DPD,2024-05-19,2024-05-21,22.71
691,9957,"Royal Mail",2025-01-23,2025-01-29,24.21
692,20522,Evri,2022-04-27,2022-04-29,11.23
693,37719,"Royal Mail",2023-08-02,2023-08-05,11.30
694,6366,Evri,2025-12-06,2025-12-08,9.24
695,48723,DPD,2024-06-01,2024-06-04,10.03
696,16424,"Royal Mail",2024-12-20,2024-12-26,17.02
697,17044,Evri,2025-06-01,2025-06-03,5.67
698,49207,"Royal Mail",2022-06-19,2022-06-25,17.33
699,482,"Royal Mail",2025-08-29,2025-09-02,20.12
700,49502,DHL,2024-12-02,2024-12-06,4.86
701,2711,UPS,2022-06-26,2022-07-01,6.77
702,43178,UPS,2022-07-02,2022-07-05,8.32
703,17312,"Royal Mail",2024-06-15,2024-06-19,8.06
704,24691,UPS,2025-09-10,2025-09-15,3.54
705,28581,DPD,2025-12-04,2025-12-11,13.18
706,6339,"Royal Mail",2024-07-15,2024-07-16,20.84
707,31142,DHL,2024-11-30,2024-12-04,13.15
708,33421,Evri,2025-10-06,2025-10-11,9.24
709,43383,DPD,2024-07-30,2024-08-03,10.52
710,25054,UPS,2025-06-26,2025-06-27,20.39
711,9805,DHL,2022-08-06,2022-08-13,16.22
712,42104,UPS,2022-07-14,2022-07-15,18.24
713,43789,"Royal Mail",2022-04-02,2022-04-07,10.14
714,11857,Evri,2024-12-11,2024-12-17,19.09
715,7766,"Royal Mail",2025-03-12,2025-03-17,16.55
716,42229,UPS,2025-07-13,2025-07-18,20.33
717,15247,"Royal Mail",2022-08-13,2022-08-20,16.23
718,16179,UPS,2023-12-09,2023-12-14,19.83
719,23939,DPD,2025-11-22,2025-11-29,24.81
720,6152,DHL,2022-09-24,2022-09-28,11.40
721,29645,DPD,2023-05-02,2023-05-06,13.15
722,32228,DHL,2024-11-23,2024-11-30,23.25
723,7778,Evri,2024-11-03,2024-11-05,17.32
724,5314,UPS,2024-04-14,2024-04-18,7.13
725,16249,DPD,2022-05-17,2022-05-24,24.66
726,5926,Evri,2024-12-29,2025-01-05,12.94
727,21135,UPS,2022-09-23,2022-09-24,7.22
728,24300,UPS,2024-05-07,2024-05-13,15.64
729,3939,Evri,2024-11-11,2024-11-14,22.28
730,42883,"Royal Mail",2023-06-19,2023-06-26,21.67
731,32499,"Royal Mail",2024-02-04,2024-02-09,18.59
732,46513,"Royal Mail",2024-01-08,2024-01-15,20.52
733,49883,DPD,2022-06-05,2022-06-11,14.47
734,29263,Evri,2022-11-26,2022-12-01,4.32
735,17210,DPD,2022-07-26,2022-07-28,3.17
736,16547,UPS,2022-10-29,2022-10-30,19.41
737,38083,UPS,2024-05-08,2024-05-14,24.73
738,38134,DPD,2023-03-10,2023-03-16,17.17
739,24221,DPD,2023-12-30,2024-01-02,18.26
740,38627,Evri,2025-08-16,2025-08-21,21.26
741,1348,Evri,2022-05-16,2022-05-20,14.33
742,34919,DHL,2024-03-26,2024-03-30,7.60
743,33790,"Royal Mail",2023-07-06,2023-07-12,5.59
744,38329,DHL,2025-01-02,2025-01-03,14.23
745,35557,Evri,2024-09-16,2024-09-18,19.24
746,34350,DHL,2024-04-07,2024-04-12,12.90
747,16430,"Royal Mail",2023-05-02,2023-05-06,13.67
748,5650,DPD,2024-03-07,2024-03-12,14.63
749,10220,"Royal Mail",2024-05-11,2024-05-16,12.06
750,9223,"Royal Mail",2022-07-19,2022-07-25,5.59
751,44552,DHL,2023-12-08,2023-12-13,10.39
752,2335,"Royal Mail",2025-08-01,2025-08-03,3.32
753,18806,UPS,2024-04-03,2024-04-10,13.39
754,48184,DPD,2023-05-18,2023-05-25,5.49
755,23515,DHL,2024-02-18,2024-02-22,23.83
756,24204,"Royal Mail",2024-06-21,2024-06-27,18.78
757,21462,UPS,2023-06-19,2023-06-21,12.11
758,16620,UPS,2023-12-09,2023-12-11,22.84
759,47192,Evri,2024-08-20,2024-08-21,4.94
760,14980,"Royal Mail",2023-02-28,2023-03-07,7.87
761,23850,UPS,2025-12-15,2025-12-18,12.47
762,32751,Evri,2024-09-25,2024-10-02,23.02
763,23464,DHL,2024-11-22,2024-11-26,9.44
764,37168,UPS,2025-12-21,2025-12-23,19.42
765,24753,UPS,2024-11-20,2024-11-26,13.29
766,48575,UPS,2025-08-08,2025-08-11,15.98
767,47551,UPS,2024-11-26,2024-11-30,21.75
768,23768,UPS,2024-09-07,2024-09-14,3.67
769,13412,Evri,2023-07-08,2023-07-15,3.87
770,19252,Evri,2023-03-29,2023-04-02,16.61
771,44120,Evri,2023-12-28,2024-01-03,20.89
772,27256,"Royal Mail",2025-12-07,2025-12-10,21.85
773,23440,"Royal Mail",2024-11-14,2024-11-15,23.14
774,43996,Evri,2024-08-25,2024-08-26,11.30
775,42111,DPD,2022-12-21,2022-12-26,4.80
776,1675,UPS,2022-01-05,2022-01-07,7.21
777,11239,UPS,2022-05-18,2022-05-19,19.50
778,35822,DHL,2023-12-29,2024-01-05,11.11
779,39437,"Royal Mail",2023-08-12,2023-08-15,23.25
780,6074,DPD,2025-07-29,2025-08-03,17.60
781,25112,DHL,2023-03-18,2023-03-25,18.85
782,43154,Evri,2024-11-20,2024-11-25,13.00
783,47246,Evri,2025-08-12,2025-08-16,19.94
784,21935,DPD,2022-11-25,2022-11-26,23.69
785,43635,"Royal Mail",2024-11-10,2024-11-13,11.66
786,49054,UPS,2022-11-01,2022-11-08,13.48
787,168,UPS,2025-08-03,2025-08-07,7.95
788,17212,UPS,2023-06-20,2023-06-25,9.82
789,1198,DPD,2024-11-22,2024-11-23,5.96
790,41174,DPD,2025-02-28,2025-03-03,19.62
791,49808,DPD,2025-11-02,2025-11-09,20.00
792,31209,DHL,2024-10-16,2024-10-21,11.00
793,26592,DPD,2024-01-26,2024-01-27,13.57
794,18123,Evri,2022-08-02,2022-08-03,12.67
795,6917,DPD,2025-09-14,2025-09-19,2.90
796,45954,DHL,2022-01-13,2022-01-15,22.70
797,4056,DPD,2023-04-05,2023-04-10,18.01
798,42056,UPS,2023-09-11,2023-09-12,6.32
799,35656,DPD,2025-03-30,2025-04-01,6.73
800,39859,UPS,2022-11-23,2022-11-27,15.63
801,26545,DHL,2023-06-21,2023-06-23,5.85
802,35836,"Royal Mail",2022-02-15,2022-02-22,2.70
803,40166,UPS,2022-05-28,2022-06-03,10.89
804,31739,"Royal Mail",2022-10-09,2022-10-12,18.30
805,45565,UPS,2025-08-08,2025-08-10,16.98
806,26491,DHL,2024-06-20,2024-06-23,14.12
807,46703,"Royal Mail",2022-10-10,2022-10-12,22.81
808,36683,DHL,2022-07-26,2022-08-02,4.00
809,6377,DPD,2022-10-21,2022-10-28,23.62
810,8554,UPS,2024-09-12,2024-09-14,2.60
811,38321,Evri,2025-09-25,2025-10-02,24.92
812,49699,DHL,2025-12-13,2025-12-15,5.79
813,30405,UPS,2025-10-12,2025-10-14,22.91
814,2634,DPD,2023-05-05,2023-05-08,11.65
815,47311,"Royal Mail",2022-12-26,2022-12-29,10.38
816,30696,"Royal Mail",2024-06-16,2024-06-17,18.21
817,43151,DPD,2024-10-22,2024-10-27,6.74
818,22952,UPS,2022-05-22,2022-05-23,12.65
819,39517,Evri,2025-08-20,2025-08-25,21.16
820,42563,DHL,2022-08-14,2022-08-21,11.52
821,5186,DPD,2023-08-01,2023-08-08,10.57
822,35903,Evri,2022-12-04,2022-12-06,15.72
823,44019,DHL,2024-11-22,2024-11-23,4.38
824,32783,DHL,2023-10-12,2023-10-13,10.78
825,27165,DPD,2023-06-25,2023-07-01,17.32
826,37577,DHL,2023-01-04,2023-01-11,9.75
827,32674,"Royal Mail",2024-01-21,2024-01-25,22.00
828,23762,DPD,2022-09-07,2022-09-08,4.79
829,19127,DPD,2024-12-25,2024-12-31,9.91
830,5198,UPS,2024-09-29,2024-10-03,20.07
831,37427,UPS,2025-07-27,2025-08-03,20.18
832,49105,UPS,2025-11-29,2025-12-01,10.36
833,18998,UPS,2023-11-22,2023-11-29,13.35
834,15644,"Royal Mail",2022-08-06,2022-08-07,21.23
835,13056,Evri,2023-06-03,2023-06-07,21.26
836,17698,DPD,2025-09-10,2025-09-13,3.29
837,35631,UPS,2025-12-10,2025-12-16,13.17
838,32237,DHL,2023-03-29,2023-04-01,19.97
839,27889,DHL,2024-10-04,2024-10-10,23.66
840,29111,DPD,2023-02-05,2023-02-11,8.36
841,38094,"Royal Mail",2022-06-06,2022-06-09,24.13
842,19157,"Royal Mail",2023-11-23,2023-11-30,16.55
843,14793,Evri,2022-02-10,2022-02-16,14.44
844,17489,UPS,2025-06-05,2025-06-07,20.17
845,12156,Unknown,2022-06-22,2022-06-23,13.03
846,9746,DHL,2024-01-25,2024-01-26,19.62
847,8692,"Royal Mail",2023-04-11,2023-04-18,22.50
848,11065,UPS,2023-07-05,2023-07-09,9.46
849,17357,UPS,2024-12-11,2024-12-12,17.97
850,26338,Evri,2023-01-19,2023-01-25,21.98
851,20602,UPS,2025-06-15,2025-06-17,24.56
852,40021,DPD,2022-01-21,2022-01-27,13.64
853,9923,DHL,2022-06-04,2022-06-06,19.86
854,5933,"Royal Mail",2022-12-03,2022-12-04,24.45
855,4721,UPS,2024-08-02,2024-08-04,9.79
856,14299,DHL,2023-10-08,2023-10-10,15.69
857,28076,"Royal Mail",2024-07-03,2024-07-07,15.56
858,5178,DHL,2023-11-26,2023-12-01,20.91
859,15752,DHL,2023-06-14,2023-06-17,10.73
860,41907,DHL,2025-12-02,2025-12-04,23.04
861,45430,DPD,2022-09-05,2022-09-06,16.68
862,27179,DPD,2023-08-05,2023-08-09,24.95
863,34038,DHL,2025-08-11,2025-08-17,12.49
864,37188,UPS,2025-08-14,2025-08-18,8.83
865,22447,DPD,2022-09-19,2022-09-24,19.58
866,39122,UPS,2024-10-01,2024-10-06,13.25
867,8779,"Royal Mail",2022-07-08,2022-07-11,9.27
868,25488,UPS,2025-06-22,2025-06-24,20.36
869,21324,DPD,2025-09-02,2025-09-07,12.38
870,3247,DPD,2022-01-10,2022-01-17,6.73
871,20868,UPS,2025-06-16,2025-06-19,13.29
872,30313,DPD,2023-02-19,2023-02-22,10.17
873,41744,"Royal Mail",2025-01-01,2025-01-06,17.57
874,17483,UPS,2024-02-09,2024-02-16,21.19
875,15023,UPS,2023-12-07,2023-12-12,23.96
876,8578,"Royal Mail",2025-11-17,2025-11-22,18.40
877,3925,DPD,2024-11-20,2024-11-21,18.54
878,17491,UPS,2022-11-22,2022-11-25,11.85
879,26738,DHL,2024-12-15,2024-12-16,9.56
880,9204,"Royal Mail",2025-07-12,2025-07-18,15.96
881,40485,DPD,2024-05-23,2024-05-27,17.55
882,22674,UPS,2023-12-01,2023-12-05,13.81
883,972,DHL,2025-07-19,2025-07-21,4.90
884,18125,DPD,2022-07-01,2022-07-03,8.00
885,34455,UPS,2023-07-12,2023-07-19,6.50
886,4285,"Royal Mail",2025-10-06,2025-10-12,8.79
887,21901,DHL,2024-03-18,2024-03-21,15.76
888,35296,"Royal Mail",2025-01-23,2025-01-28,14.04
889,29966,DHL,2022-06-16,2022-06-22,10.87
890,33262,DPD,2022-05-06,2022-05-09,3.44
891,30336,DPD,2025-03-07,2025-03-08,11.24
892,7720,DPD,2022-06-07,2022-06-14,18.80
893,27581,"Royal Mail",2025-08-22,2025-08-29,12.81
894,39463,Evri,2024-05-19,2024-05-20,16.09
895,45545,UPS,2024-01-09,2024-01-15,5.07
896,5683,DPD,2022-11-29,2022-12-04,14.65
897,30025,DHL,2023-09-16,2023-09-22,21.87
898,6407,Evri,2025-07-21,2025-07-28,10.79
899,23790,DHL,2024-10-24,2024-10-25,19.79
900,29662,UPS,2023-11-26,2023-11-30,18.63
901,8218,"Royal Mail",2025-10-16,2025-10-18,20.86
902,18017,DHL,2022-11-27,2022-12-03,22.35
903,24852,DPD,2024-04-20,2024-04-26,12.51
904,32437,DHL,2024-12-24,2024-12-29,19.35
905,41583,"Royal Mail",2024-12-08,2024-12-11,14.71
906,1814,UPS,2023-07-12,2023-07-15,11.41
907,5974,Evri,2024-11-27,2024-12-01,3.86
908,22551,Evri,2023-04-12,2023-04-19,24.11
909,36300,UPS,2024-02-23,2024-02-28,12.72
910,22076,DHL,2022-04-22,2022-04-24,3.72
911,6019,DPD,2022-05-05,2022-05-11,16.31
912,41393,"Royal Mail",2023-08-25,2023-08-28,20.84
913,9886,UPS,2022-07-03,2022-07-08,19.85
914,45184,UPS,2025-08-21,2025-08-26,3.46
915,36704,DPD,2022-09-07,2022-09-09,21.50
916,22123,Evri,2025-08-01,2025-08-05,12.86
917,6998,Evri,2024-11-30,2024-12-07,5.32
918,10580,DHL,2023-11-25,2023-11-28,10.47
919,39909,DHL,2024-07-04,2024-07-11,23.94
920,24483,DHL,2022-08-05,2022-08-12,3.90
921,8826,UPS,2022-10-17,2022-10-22,14.00
922,1284,Evri,2023-02-02,2023-02-04,22.56
923,40684,DHL,2024-10-19,2024-10-26,4.90
924,37034,"Royal Mail",2024-11-02,2024-11-05,5.57
925,5652,"Royal Mail",2026-01-03,2026-01-04,17.37
926,14817,"Royal Mail",2025-12-12,2025-12-17,2.52
927,47328,Evri,2024-01-11,2024-01-16,7.41
928,48843,Evri,2024-07-31,2024-08-02,23.09
929,3668,UPS,2024-03-27,2024-03-31,11.70
930,24663,"Royal Mail",2022-11-01,2022-11-08,5.15
931,8046,"Royal Mail",2025-01-04,2025-01-07,20.67
932,35131,DHL,2024-05-25,2024-05-31,20.79
933,21002,Evri,2022-03-27,2022-04-01,23.24
934,14689,Evri,2025-09-02,2025-09-06,3.21
935,39684,Evri,2025-09-12,2025-09-13,4.03
936,41880,Evri,2025-07-23,2025-07-27,18.47
937,42726,UPS,2023-06-10,2023-06-11,2.70
938,24524,"Royal Mail",2023-06-05,2023-06-07,21.23
939,38723,"Royal Mail",2025-10-07,2025-10-14,3.49
940,19649,DPD,2025-07-02,2025-07-07,12.91
941,13283,"Royal Mail",2024-04-08,2024-04-14,7.75
942,23214,UPS,2024-11-19,2024-11-26,6.79
943,27528,"Royal Mail",2022-11-08,2022-11-15,20.99
944,383,DHL,2023-12-05,2023-12-12,11.71
945,12636,Evri,2022-06-09,2022-06-14,17.13
946,8655,DPD,2025-06-16,2025-06-22,23.87
947,35027,UPS,2022-04-12,2022-04-16,5.95
948,45696,"Royal Mail",2025-07-26,2025-07-31,16.08
949,42256,DHL,2023-06-30,2023-07-03,11.48
950,40088,UPS,2022-05-06,2022-05-13,5.55
951,5512,"Royal Mail",2023-12-01,2023-12-08,5.09
952,24260,DPD,2025-08-31,2025-09-04,6.58
953,28770,DHL,2022-08-06,2022-08-10,12.11
954,45779,DPD,2022-04-18,2022-04-20,18.33
955,48106,"Royal Mail",2022-04-15,2022-04-20,4.54
956,27538,DPD,2025-10-10,2025-10-11,5.04
957,29845,"Royal Mail",2025-03-21,2025-03-28,15.38
958,7328,DPD,2025-11-14,2025-11-18,22.50
959,4453,DPD,2025-08-03,2025-08-07,21.88
960,44,DPD,2023-07-28,2023-08-03,2.76
961,24690,DPD,2023-06-10,2023-06-14,6.84
962,8801,Evri,2025-09-12,2025-09-14,7.11
963,49722,"Royal Mail",2022-05-22,2022-05-26,18.11
964,29535,DPD,2023-05-13,2023-05-20,6.97
965,13643,DPD,2024-06-12,2024-06-15,16.59
966,35434,Evri,2024-07-05,2024-07-07,3.17
967,37585,DHL,2025-01-24,2025-01-29,15.45
968,7504,Evri,2023-07-15,2023-07-20,24.80
969,694,"Royal Mail",2025-03-28,2025-04-01,6.06
970,46409,UPS,2022-11-07,2022-11-09,17.77
971,28511,DHL,2022-08-22,2022-08-28,7.17
972,10209,DHL,2024-10-22,2024-10-25,7.42
973,1659,DPD,2024-04-30,2024-05-03,11.18
974,15796,DPD,2025-12-02,2025-12-04,19.08
975,40462,DHL,2022-08-12,2022-08-19,12.10
976,18451,DPD,2025-09-18,2025-09-25,14.96
977,4223,DPD,2023-01-03,2023-01-06,13.78
978,36593,DHL,2024-06-12,2024-06-13,22.40
979,39688,Evri,2025-04-04,2025-04-10,22.59
980,41171,"Royal Mail",2025-06-30,2025-07-04,11.73
981,17201,UPS,2023-03-27,2023-03-31,4.09
982,26878,UPS,2022-10-14,2022-10-17,4.77
983,10076,UPS,2024-09-27,2024-09-30,17.74
984,16106,DPD,2024-10-03,2024-10-04,17.11
985,15077,UPS,2022-08-08,2022-08-10,10.51
986,22634,UPS,2022-11-23,2022-11-26,6.50
987,43384,Evri,2024-09-07,2024-09-14,10.29
988,35285,DPD,2022-05-11,2022-05-13,11.85
989,36197,DHL,2024-07-24,2024-07-25,24.36
990,17258,"Royal Mail",2023-04-12,2023-04-14,19.53
991,35850,DHL,2025-10-18,2025-10-23,4.09
992,29762,Evri,2023-06-29,2023-07-05,12.30
993,16870,Evri,2024-12-22,2024-12-29,15.80
994,32760,UPS,2025-12-14,2025-12-17,9.30
995,23324,"Royal Mail",2024-12-14,2024-12-19,20.14
996,38983,UPS,2023-01-15,2023-01-17,14.39
997,43700,"Royal Mail",2025-02-16,2025-02-17,5.20
998,5280,DHL,2025-12-21,2025-12-26,13.41
999,3207,"Royal Mail",2024-05-23,2024-05-26,5.03
1000,18100,"Royal Mail",2023-12-16,2023-12-21,21.47
1001,7884,Evri,2025-07-28,2025-07-29,18.43
