ReturnID,OrderID,IsValidOrder,ReturnDate,ReturnReason,RefundAmount
506,14694,Yes,2022-04-30,"Wrong Item",1346.73
507,3607,Yes,2025-07-02,"Late Delivery",275.40
508,29517,Yes,2022-07-27,"Late Delivery",1025.47
509,4484,Yes,2024-06-23,"Changed Mind",1379.17
510,22962,Yes,2025-12-14,"Changed Mind",64.61
511,10751,Yes,2022-11-07,"Late Delivery",1414.72
512,16376,Yes,2024-07-20,Damaged,1081.66
513,27894,Yes,2022-09-28,"Late Delivery",924.38
514,43228,Yes,2024-08-06,"Wrong Item",1276.05
515,565,Yes,2022-07-22,Damaged,711.77
516,44111,Yes,2022-10-09,"Late Delivery",1129.16
517,41031,Yes,2024-08-28,"Wrong Item",414.14
518,46826,Yes,2023-06-21,Damaged,921.80
519,30808,Yes,2025-06-09,Damaged,520.16
520,32718,Yes,2025-11-24,"Faulty Product",442.62
521,14536,Yes,2024-08-14,Damaged,645.51
522,2286,Yes,2022-07-10,"Late Delivery",294.83
523,46394,Yes,2024-10-12,Damaged,1054.84
524,33427,Yes,2022-12-14,"Late Delivery",1427.40
525,48917,Yes,2025-10-20,"Late Delivery",1235.72
526,46947,Yes,2024-11-29,"Changed Mind",84.80
527,45933,Yes,2023-07-25,"Faulty Product",1536.20
528,13652,Yes,2024-11-15,Damaged,530.44
529,31113,Yes,2022-09-21,"Late Delivery",396.69
530,1855,Yes,2024-07-06,"Changed Mind",284.97
531,14107,Yes,2023-05-08,"Wrong Item",748.46
532,24491,Yes,2025-12-04,"Faulty Product",1377.85
533,26573,Yes,2022-05-29,"Faulty Product",1525.82
534,18267,Yes,2024-10-27,Damaged,470.61
535,13767,Yes,2022-06-09,"Wrong Item",394.97
536,34575,Yes,2023-07-10,"Late Delivery",374.28
537,33879,Yes,2023-03-10,"Faulty Product",9.33
538,17871,Yes,2025-04-29,"Changed Mind",612.36
539,4060,Yes,2025-07-09,"Late Delivery",612.29
540,49431,Yes,2023-07-22,"Faulty Product",345.72
541,44756,Yes,2024-07-15,Damaged,426.77
542,17549,Yes,2025-03-07,"Faulty Product",1207.44
543,24143,Yes,2024-07-18,"Faulty Product",500.14
544,11731,Yes,2024-10-10,"Faulty Product",937.08
545,29114,Yes,2023-08-15,"Changed Mind",1590.20
546,41914,Yes,2023-08-01,"Wrong Item",1216.19
547,7790,Yes,2024-11-27,Damaged,1233.92
548,39445,Yes,2023-09-08,"Wrong Item",104.50
549,18391,Yes,2023-11-24,"Late Delivery",161.18
550,18420,Yes,2025-07-06,"Faulty Product",724.55
551,25516,Yes,2023-07-27,"Wrong Item",341.16
552,42257,Yes,2025-05-22,Damaged,521.45
553,26469,Yes,2023-07-29,"Late Delivery",873.77
554,4772,Yes,2022-10-21,"Wrong Item",591.75
555,13898,Yes,2024-07-27,Damaged,1207.43
556,24047,Yes,2022-02-02,Damaged,1533.32
557,9505,Yes,2025-09-08,Damaged,1055.90
558,7069,Yes,2025-10-26,"Late Delivery",99.25
559,27946,Yes,2022-11-07,"Late Delivery",136.47
560,19194,Yes,2025-07-23,"Wrong Item",918.15
561,42064,Yes,2025-12-13,"Faulty Product",1168.05
562,27246,Yes,2025-12-19,"Changed Mind",938.73
563,39594,Yes,2025-11-04,"Changed Mind",417.82
564,28728,Yes,2024-08-14,"Changed Mind",893.56
565,18901,Yes,2024-07-24,Damaged,1141.00
566,1138,Yes,2023-08-28,"Wrong Item",263.53
567,40658,Yes,2024-05-05,"Changed Mind",221.31
568,21623,Yes,2023-12-14,"Wrong Item",783.91
569,20957,Yes,2022-06-05,"Late Delivery",917.06
570,2211,Yes,2025-06-15,"Wrong Item",1420.96
571,12430,Yes,2023-08-26,"Late Delivery",532.34
572,46488,Yes,2025-10-14,"Faulty Product",456.36
573,42497,Yes,2025-05-27,"Late Delivery",1667.32
574,4722,Yes,2024-08-11,"Wrong Item",1706.53
575,2247,Yes,2024-06-23,"Changed Mind",834.90
576,22748,Yes,2025-11-03,"Late Delivery",1331.96
577,30302,Yes,2024-09-13,"Faulty Product",396.68
578,4564,Yes,2024-10-30,"Wrong Item",1013.90
579,45217,Yes,2022-05-06,Damaged,1611.40
580,42199,Yes,2023-11-03,"Late Delivery",1179.53
581,10465,Yes,2023-12-07,"Late Delivery",663.85
582,44582,Yes,2023-08-17,"Wrong Item",1000.45
583,43166,Yes,2025-10-31,Damaged,935.71
584,11177,Yes,2024-04-24,Damaged,790.50
585,11462,Yes,2025-09-03,"Changed Mind",807.54
586,38174,Yes,2024-11-04,Damaged,1117.54
587,44182,Yes,2023-10-05,"Faulty Product",1218.11
588,40967,Yes,2025-07-13,Damaged,1754.87
589,45753,Yes,2025-12-04,"Faulty Product",702.90
590,28652,Yes,2024-10-11,Damaged,375.77
591,19113,Yes,2024-11-28,"Changed Mind",1445.93
592,15604,Yes,2022-07-19,"Faulty Product",1165.88
593,8824,Yes,2025-03-31,"Late Delivery",347.23
594,905,Yes,2025-05-01,"Wrong Item",9.15
595,20329,Yes,2022-12-07,"Wrong Item",236.33
596,16483,Yes,2023-07-05,Damaged,997.60
597,33701,Yes,2025-08-16,"Changed Mind",442.07
598,49980,Yes,2022-12-16,"Faulty Product",1244.80
599,36810,Yes,2024-04-22,"Faulty Product",281.00
600,46887,Yes,2023-06-06,"Wrong Item",978.90
601,20353,Yes,2025-04-18,"Wrong Item",364.38
602,12527,Yes,2023-06-16,"Changed Mind",644.06
603,1770,Yes,2025-08-31,"Changed Mind",679.76
604,26104,Yes,2024-08-04,Damaged,865.66
605,39977,Yes,2022-10-31,"Wrong Item",721.16
606,20235,Yes,2023-01-06,"Late Delivery",969.19
607,26795,Yes,2022-07-29,"Late Delivery",646.55
608,38393,Yes,2023-04-23,"Late Delivery",817.14
609,2649,Yes,2024-12-04,"Wrong Item",1172.86
610,44504,Yes,2024-07-25,"Changed Mind",105.80
611,31772,Yes,2024-09-21,"Faulty Product",400.78
612,10271,Yes,2022-10-21,"Faulty Product",302.43
613,27612,Yes,2023-11-29,"Changed Mind",469.60
614,46318,Yes,2022-12-22,"Wrong Item",1146.77
615,44199,Yes,2025-10-01,"Faulty Product",586.22
616,33809,Yes,2024-01-03,Damaged,383.19
617,20343,Yes,2025-01-09,Damaged,196.26
618,6354,Yes,2025-07-17,"Changed Mind",1719.17
619,17137,Yes,2024-03-10,"Late Delivery",720.78
620,31058,Yes,2022-11-06,Damaged,313.10
621,27379,Yes,2024-04-29,Damaged,857.36
622,38554,Yes,2022-06-10,"Faulty Product",50.50
623,12421,Yes,2025-05-01,Damaged,186.81
624,8903,Yes,2023-07-22,"Wrong Item",1574.61
625,4538,Yes,2022-08-05,"Late Delivery",891.12
626,35321,Yes,2022-05-23,"Changed Mind",338.71
627,48137,Yes,2023-08-02,"Late Delivery",1532.30
628,47390,Yes,2024-07-26,"Faulty Product",664.15
629,26861,Yes,2022-05-22,"Wrong Item",745.03
630,33444,Yes,2022-09-30,"Late Delivery",755.01
631,38816,Yes,2022-05-18,Damaged,1180.30
632,5123,Yes,2024-08-10,Damaged,1190.70
633,40996,Yes,2024-07-19,Damaged,716.44
634,13005,Yes,2026-01-11,"Faulty Product",948.37
635,29442,Yes,2025-07-11,"Faulty Product",602.78
636,35642,Yes,2023-05-28,"Wrong Item",510.21
637,13665,Yes,2022-07-14,"Late Delivery",773.41
638,1211,Yes,2025-05-03,"Changed Mind",1390.08
639,4397,Yes,2025-09-08,"Wrong Item",68.94
640,44957,Yes,2025-05-12,"Changed Mind",733.97
641,19687,Yes,2025-06-17,"Wrong Item",919.29
642,6895,Yes,2025-07-07,"Changed Mind",1468.29
643,31883,Yes,2023-03-09,"Late Delivery",1263.62
644,29282,Yes,2023-07-23,Damaged,1009.87
645,36268,Yes,2024-09-28,"Wrong Item",1441.31
646,31826,Yes,2023-08-10,"Wrong Item",784.52
647,36279,Yes,2026-01-01,"Wrong Item",731.46
648,15124,Yes,2025-12-12,"Faulty Product",566.44
649,23507,Yes,2022-08-02,Damaged,181.80
650,11303,Yes,2022-12-21,Damaged,86.55
651,49356,Yes,2023-01-19,"Faulty Product",189.09
652,47834,Yes,2025-10-16,"Late Delivery",219.13
653,5459,Yes,2024-06-26,"Faulty Product",1351.72
654,39718,Yes,2023-12-09,"Late Delivery",133.67
655,29379,Yes,2023-12-08,"Wrong Item",458.62
656,29859,Yes,2024-12-10,"Wrong Item",428.27
657,42434,Yes,2023-07-01,"Wrong Item",991.25
658,17097,Yes,2023-07-31,"Late Delivery",1464.29
659,32730,Yes,2024-12-24,"Wrong Item",1363.96
660,25456,Yes,2022-08-26,Damaged,323.55
661,23081,Yes,2022-06-11,"Faulty Product",574.03
662,18399,Yes,2025-06-04,"Late Delivery",1035.32
663,3613,Yes,2024-07-10,Damaged,1249.00
664,19946,Yes,2022-08-27,"Late Delivery",1360.24
665,37398,Yes,2024-10-09,"Changed Mind",1210.21
666,35283,Yes,2022-09-08,"Late Delivery",1169.90
667,40509,Yes,2023-08-20,"Wrong Item",822.34
668,49756,Yes,2025-03-17,"Wrong Item",692.86
669,3727,Yes,2025-09-15,"Faulty Product",157.60
670,20012,Yes,2023-11-10,"Wrong Item",939.16
671,13512,Yes,2024-04-14,Damaged,517.66
672,35758,Yes,2025-12-10,"Late Delivery",741.27
673,39671,Yes,2022-10-30,"Wrong Item",748.74
674,26415,Yes,2022-07-08,"Changed Mind",431.28
675,44347,Yes,2023-10-04,"Changed Mind",866.79
676,45645,Yes,2025-09-15,"Changed Mind",790.57
677,16196,Yes,2025-01-08,Damaged,972.68
678,15270,Yes,2024-07-31,"Changed Mind",676.54
679,36412,Yes,2023-08-01,Damaged,48.51
680,33780,Yes,2025-03-04,"Faulty Product",175.12
681,43438,Yes,2023-10-10,"Faulty Product",633.49
682,10214,Yes,2024-08-03,"Wrong Item",355.65
683,33586,Yes,2022-10-29,"Late Delivery",685.50
684,36106,Yes,2023-09-08,Damaged,703.21
685,10123,Yes,2024-12-29,Damaged,451.15
686,43207,Yes,2024-03-20,Damaged,1247.98
687,7298,Yes,2022-09-01,"Wrong Item",605.12
688,20457,Yes,2023-12-21,"Late Delivery",765.24
689,40110,Yes,2024-11-22,"Late Delivery",161.47
690,3453,Yes,2024-06-21,"Wrong Item",338.47
691,6889,Yes,2026-01-06,"Wrong Item",1080.19
692,2830,Yes,2023-06-27,"Faulty Product",849.17
693,42323,Yes,2022-06-26,"Changed Mind",531.34
694,32723,Yes,2025-11-21,"Late Delivery",153.49
695,35125,Yes,2022-07-26,"Wrong Item",831.89
696,38449,Yes,2025-08-22,"Late Delivery",403.46
697,48865,Yes,2025-11-26,Damaged,832.23
698,43200,Yes,2024-12-01,"Changed Mind",555.41
699,39503,Yes,2022-08-02,"Faulty Product",183.74
700,11950,Yes,2024-05-29,Damaged,870.18
701,22789,Yes,2025-10-27,"Changed Mind",1120.99
702,42476,Yes,2023-10-04,"Faulty Product",616.31
703,43918,Yes,2022-09-11,"Faulty Product",123.22
704,26580,Yes,2022-08-24,"Changed Mind",560.79
705,41595,Yes,2022-06-25,"Faulty Product",1133.10
706,48491,Yes,2025-06-26,"Faulty Product",204.29
707,12061,Yes,2024-04-19,"Faulty Product",239.34
708,10103,Yes,2022-05-16,"Faulty Product",646.46
709,10710,Yes,2024-10-29,"Late Delivery",746.09
710,29601,Yes,2025-04-09,"Faulty Product",1120.90
711,3668,Yes,2024-04-06,"Late Delivery",455.84
712,24711,Yes,2025-08-18,"Changed Mind",588.59
713,5741,Yes,2024-05-23,"Late Delivery",111.81
714,6646,Yes,2022-08-25,Damaged,292.81
715,36168,Yes,2022-08-12,"Changed Mind",945.76
716,27740,Yes,2022-11-23,Damaged,705.73
717,15652,Yes,2024-12-14,"Wrong Item",553.60
718,17282,Yes,2023-08-31,"Wrong Item",711.72
719,28990,Yes,2025-03-29,"Late Delivery",169.26
720,34241,Yes,2024-04-15,"Changed Mind",1709.38
721,23995,Yes,2022-08-11,"Wrong Item",626.86
722,29810,Yes,2025-08-13,"Wrong Item",589.93
723,2253,Yes,2022-08-12,Damaged,116.86
724,444444,NO,2023-12-12,"Wrong Item",608.73
725,43773,Yes,2024-06-17,"Late Delivery",382.31
726,15096,Yes,2024-12-26,Damaged,921.93
727,45829,Yes,2025-07-18,"Wrong Item",792.73
728,15703,Yes,2025-12-15,"Changed Mind",255.88
729,41442,Yes,2025-01-08,Damaged,553.92
730,43075,Yes,2023-08-24,"Wrong Item",106.03
731,46985,Yes,2025-08-10,Damaged,1389.89
732,26315,Yes,2023-02-19,Damaged,1548.88
733,7281,Yes,2025-02-16,"Wrong Item",957.76
734,33814,Yes,2022-08-07,"Changed Mind",394.25
735,6355,Yes,2025-01-28,"Faulty Product",676.09
736,11674,Yes,2024-08-07,"Faulty Product",624.29
737,4831,Yes,2024-04-19,"Faulty Product",899.81
738,26663,Yes,2023-07-05,"Wrong Item",290.55
739,21530,Yes,2024-02-19,"Wrong Item",684.12
740,7126,Yes,2022-12-19,Damaged,700.48
741,39592,Yes,2022-04-23,"Changed Mind",449.41
742,10858,Yes,2023-04-02,Damaged,768.18
743,15438,Yes,2022-12-25,"Faulty Product",1373.26
744,2943,Yes,2023-10-08,"Changed Mind",639.69
745,7183,Yes,2024-09-27,"Faulty Product",848.87
746,7083,Yes,2022-11-22,"Faulty Product",674.29
747,12918,Yes,2022-02-14,"Faulty Product",1115.92
748,19705,Yes,2024-01-16,"Late Delivery",951.43
749,44758,Yes,2024-10-26,Damaged,155.83
750,35529,Yes,2024-09-28,"Wrong Item",357.53
751,2300,Yes,2024-06-20,"Changed Mind",211.29
752,35540,Yes,2024-06-10,"Changed Mind",315.30
753,45987,Yes,2022-12-04,"Late Delivery",765.23
754,45490,Yes,2022-12-06,"Changed Mind",948.73
755,41638,Yes,2022-06-06,"Wrong Item",784.87
756,13004,Yes,2023-04-30,"Late Delivery",1406.54
757,25808,Yes,2024-02-10,"Faulty Product",872.48
758,7360,Yes,2024-01-30,"Changed Mind",1324.72
759,25523,Yes,2024-10-14,"Changed Mind",407.39
760,45413,Yes,2024-11-30,Damaged,192.05
761,26575,Yes,2024-06-16,Damaged,330.74
762,42263,Yes,2023-12-13,"Changed Mind",109.52
763,40760,Yes,2024-01-06,"Faulty Product",1300.08
764,45977,Yes,2022-09-30,"Changed Mind",1811.51
765,23718,Yes,2023-12-07,"Changed Mind",1019.93
766,34653,Yes,2024-05-09,"Changed Mind",972.40
767,15574,Yes,2024-07-23,"Wrong Item",842.01
768,16356,Yes,2024-05-28,"Changed Mind",951.34
769,27099,Yes,2023-08-04,"Faulty Product",1172.74
770,47246,Yes,2025-08-14,"Late Delivery",715.92
771,45971,Yes,2025-04-25,"Faulty Product",930.83
772,249,Yes,2024-05-01,"Late Delivery",109.54
773,33857,Yes,2025-02-12,"Wrong Item",840.35
774,34285,Yes,2025-12-30,"Wrong Item",76.95
775,21355,Yes,2022-11-11,"Changed Mind",1074.97
776,30455,Yes,2025-07-28,"Late Delivery",1122.46
777,17691,Yes,2025-09-01,Damaged,866.79
778,41378,Yes,2023-11-27,"Wrong Item",471.60
779,8232,Yes,2022-07-20,"Late Delivery",1216.35
780,4415,Yes,2025-10-11,"Wrong Item",401.74
781,34508,Yes,2025-08-25,"Wrong Item",866.05
782,25328,Yes,2023-04-05,"Faulty Product",466.07
783,5179,Yes,2025-01-16,"Changed Mind",1215.87
784,20678,Yes,2022-04-17,"Wrong Item",597.60
785,18604,Yes,2022-08-18,"Faulty Product",205.99
786,30634,Yes,2022-08-20,"Late Delivery",660.10
787,30266,Yes,2023-04-15,"Late Delivery",265.46
788,2597,Yes,2022-10-28,"Late Delivery",1189.78
789,33940,Yes,2024-12-23,"Wrong Item",230.49
790,15208,Yes,2025-09-09,"Late Delivery",970.51
791,32183,Yes,2022-12-03,"Changed Mind",747.58
792,11884,Yes,2022-05-20,"Faulty Product",551.79
793,36833,Yes,2023-12-22,Damaged,641.80
794,2979,Yes,2025-09-22,"Wrong Item",815.89
795,24329,Yes,2025-11-17,"Late Delivery",73.08
796,33646,Yes,2023-10-26,"Changed Mind",318.71
797,10475,Yes,2023-08-20,"Late Delivery",863.90
798,444444,NO,2023-07-21,"Wrong Item",709.05
799,24889,Yes,2025-07-30,"Late Delivery",1373.29
800,705,Yes,2024-02-01,"Changed Mind",822.80
801,39653,Yes,2025-12-27,Damaged,1043.49
802,19323,Yes,2022-06-15,"Changed Mind",1325.15
803,1774,Yes,2023-12-09,"Changed Mind",995.53
804,444444,NO,2025-08-25,"Changed Mind",410.78
805,22620,Yes,2024-01-07,"Wrong Item",431.82
806,36073,Yes,2025-04-01,"Late Delivery",636.50
807,45326,Yes,2025-01-04,"Faulty Product",210.87
808,1768,Yes,2025-04-10,"Faulty Product",1274.06
809,4094,Yes,2022-07-09,Damaged,831.74
810,8277,Yes,2022-06-09,"Wrong Item",446.01
811,36610,Yes,2024-11-10,"Wrong Item",1678.42
812,47312,Yes,2024-07-04,Damaged,280.55
813,3427,Yes,2024-07-13,"Faulty Product",608.76
814,2799,Yes,2022-10-13,"Late Delivery",1010.93
815,7752,Yes,2023-05-16,"Faulty Product",691.30
816,6815,Yes,2022-06-21,Damaged,688.94
817,7184,Yes,2023-08-22,Damaged,1017.99
818,47107,Yes,2024-09-08,Damaged,106.16
819,283,Yes,2024-03-22,Damaged,12.00
820,10012,Yes,2025-10-30,"Changed Mind",1171.35
821,18806,Yes,2024-04-07,Damaged,515.45
822,48782,Yes,2025-12-06,Damaged,888.90
823,27998,Yes,2024-03-26,"Faulty Product",806.46
824,9858,Yes,2023-07-05,Damaged,350.62
825,33376,Yes,2024-08-16,"Wrong Item",570.72
826,30072,Yes,2025-11-16,"Late Delivery",914.24
827,2956,Yes,2022-06-29,"Faulty Product",655.97
828,25966,Yes,2024-06-24,"Late Delivery",823.89
829,2229,Yes,2022-06-25,"Late Delivery",1010.41
830,32450,Yes,2022-05-02,"Late Delivery",697.19
831,2851,Yes,2022-09-24,"Changed Mind",549.80
832,3175,Yes,2025-01-25,"Late Delivery",586.88
833,1982,Yes,2024-11-25,"Changed Mind",298.45
834,32380,Yes,2024-12-11,"Faulty Product",591.98
835,31234,Yes,2025-09-05,"Late Delivery",1160.93
836,33515,Yes,2022-06-16,"Wrong Item",734.09
837,15281,Yes,2024-06-23,"Changed Mind",398.30
838,28308,Yes,2024-03-27,"Faulty Product",1229.51
839,27594,Yes,2023-11-14,"Wrong Item",12.00
840,42428,Yes,2024-08-30,"Changed Mind",259.92
841,25374,Yes,2022-12-29,"Wrong Item",1296.88
842,6702,Yes,2025-03-04,"Late Delivery",193.49
843,1998,Yes,2025-11-15,"Faulty Product",1002.02
844,38197,Yes,2023-04-23,Damaged,770.21
845,14028,Yes,2022-10-21,Damaged,864.98
846,47861,Yes,2024-04-08,"Late Delivery",666.72
847,24149,Yes,2023-03-16,"Wrong Item",122.94
848,19692,Yes,2024-07-15,"Late Delivery",696.90
849,26034,Yes,2024-08-27,"Late Delivery",552.67
850,5687,Yes,2024-01-02,"Wrong Item",815.77
851,20492,Yes,2024-09-19,"Changed Mind",214.94
852,28432,Yes,2022-05-16,"Wrong Item",268.76
853,20986,Yes,2023-08-01,"Late Delivery",578.58
854,38879,Yes,2022-01-22,"Changed Mind",1392.64
855,8928,Yes,2022-06-25,"Late Delivery",1216.31
856,9444,Yes,2023-08-20,"Late Delivery",220.21
857,14105,Yes,2023-05-20,"Changed Mind",268.05
858,39170,Yes,2026-01-10,Damaged,175.47
859,5316,Yes,2025-04-25,Damaged,937.70
860,26704,Yes,2024-07-11,"Late Delivery",812.03
861,25694,Yes,2025-01-09,"Wrong Item",856.78
862,42510,Yes,2025-05-10,"Wrong Item",563.86
863,12234,Yes,2023-08-21,"Faulty Product",905.25
864,6073,Yes,2025-12-04,"Changed Mind",417.11
865,16147,Yes,2025-10-18,"Faulty Product",1671.50
866,5524,Yes,2024-08-11,"Wrong Item",819.85
867,28556,Yes,2022-08-20,"Faulty Product",157.03
868,36527,Yes,2025-06-12,"Changed Mind",1102.61
869,9808,Yes,2023-11-09,"Late Delivery",741.48
870,19687,Yes,2025-06-12,"Wrong Item",894.35
871,9882,Yes,2024-08-31,"Wrong Item",606.14
872,8821,Yes,2024-03-24,"Wrong Item",1359.98
873,34580,Yes,2025-12-10,"Faulty Product",401.34
874,44197,Yes,2023-12-17,Damaged,112.73
875,46905,Yes,2023-05-24,"Faulty Product",672.90
876,9509,Yes,2025-10-04,"Late Delivery",443.54
877,11407,Yes,2023-10-12,"Changed Mind",1199.01
878,29939,Yes,2023-08-11,"Late Delivery",949.34
879,40238,Yes,2025-01-20,Damaged,841.13
880,6935,Yes,2022-06-22,"Wrong Item",678.36
881,25886,Yes,2024-06-12,"Changed Mind",1218.07
882,31285,Yes,2022-12-16,"Wrong Item",1004.13
883,14522,Yes,2025-04-21,"Changed Mind",598.85
884,12102,Yes,2024-04-29,"Late Delivery",773.50
885,9583,Yes,2024-07-15,Damaged,1699.93
886,14003,Yes,2023-11-30,Damaged,474.96
887,6752,Yes,2022-04-11,"Late Delivery",370.43
888,47935,Yes,2023-04-19,"Late Delivery",1523.28
889,15320,Yes,2024-07-09,"Late Delivery",132.15
890,21738,Yes,2024-08-13,"Changed Mind",762.08
891,13716,Yes,2022-06-04,"Late Delivery",238.09
892,47625,Yes,2024-08-14,"Late Delivery",749.46
893,4781,Yes,2025-03-14,"Changed Mind",677.09
894,39328,Yes,2024-11-24,"Late Delivery",1208.42
895,25109,Yes,2022-12-16,Damaged,171.55
896,11252,Yes,2025-03-18,"Faulty Product",1362.79
897,39877,Yes,2025-08-18,"Wrong Item",349.69
898,29414,Yes,2022-07-19,"Faulty Product",496.74
899,5296,Yes,2023-11-02,"Wrong Item",703.70
900,48362,Yes,2022-09-23,"Faulty Product",757.29
901,30181,Yes,2024-04-13,"Changed Mind",667.80
902,45152,Yes,2025-12-04,"Late Delivery",302.43
903,175,Yes,2024-10-04,"Faulty Product",456.10
904,44012,Yes,2024-09-20,"Wrong Item",1291.61
905,2313,Yes,2023-09-29,"Changed Mind",312.92
906,24374,Yes,2025-03-09,"Wrong Item",694.01
907,15670,Yes,2024-09-11,"Changed Mind",1194.09
908,27102,Yes,2022-09-26,"Faulty Product",645.20
909,25023,Yes,2023-03-18,"Faulty Product",450.84
910,9573,Yes,2025-05-28,"Changed Mind",109.67
911,47658,Yes,2025-06-10,"Wrong Item",1528.15
912,42459,Yes,2023-02-17,"Wrong Item",352.18
913,9059,Yes,2025-09-29,Damaged,929.36
914,44320,Yes,2022-12-10,"Wrong Item",1118.69
915,25284,Yes,2025-10-10,"Faulty Product",193.92
916,27663,Yes,2025-10-08,"Wrong Item",47.15
917,17249,Yes,2023-08-14,"Wrong Item",1302.89
918,30456,Yes,2025-05-30,Damaged,795.05
919,37298,Yes,2025-08-07,"Wrong Item",591.88
920,32300,Yes,2025-06-25,Damaged,260.89
921,3012,Yes,2024-04-17,Damaged,1196.41
922,23445,Yes,2024-12-30,Damaged,649.99
923,16957,Yes,2022-07-24,"Wrong Item",908.02
924,23072,Yes,2024-11-26,"Wrong Item",216.28
925,36090,Yes,2023-12-04,Damaged,641.21
926,46593,Yes,2026-01-04,"Wrong Item",1070.23
927,7474,Yes,2023-07-22,"Wrong Item",423.59
928,11302,Yes,2025-09-01,"Late Delivery",144.44
929,42800,Yes,2022-09-22,"Wrong Item",601.21
930,30529,Yes,2024-08-09,"Faulty Product",507.44
931,20913,Yes,2022-07-16,"Wrong Item",579.19
932,45375,Yes,2024-07-15,"Wrong Item",1819.48
933,18963,Yes,2024-01-26,"Wrong Item",108.70
934,25840,Yes,2024-04-16,Damaged,894.45
935,5535,Yes,2022-08-31,"Late Delivery",326.03
936,22029,Yes,2022-07-07,Damaged,571.17
937,37229,Yes,2024-08-31,"Changed Mind",572.59
938,35023,Yes,2025-04-18,"Faulty Product",316.95
939,28048,Yes,2024-12-06,"Late Delivery",791.30
940,43168,Yes,2024-06-20,"Late Delivery",171.92
941,32970,Yes,2025-12-05,Damaged,621.56
942,24683,Yes,2023-08-28,"Wrong Item",801.92
943,756,Yes,2024-09-13,"Late Delivery",219.07
944,21441,Yes,2023-08-02,"Faulty Product",914.79
945,21826,Yes,2025-07-21,"Wrong Item",228.11
946,47561,Yes,2024-07-01,"Late Delivery",991.36
947,22197,Yes,2024-01-13,Damaged,1752.94
948,8252,Yes,2025-08-31,Damaged,1065.33
949,21277,Yes,2022-05-18,"Faulty Product",593.65
950,31467,Yes,2024-03-14,"Wrong Item",1117.80
951,49586,Yes,2024-06-08,"Changed Mind",459.86
952,12907,Yes,2025-01-19,"Changed Mind",578.86
953,14547,Yes,2022-08-03,"Wrong Item",329.55
954,35946,Yes,2022-06-12,"Changed Mind",879.87
955,20633,Yes,2023-08-04,"Changed Mind",311.08
956,4141,Yes,2023-10-23,Damaged,192.16
957,2486,Yes,2023-10-23,Damaged,1064.69
958,16677,Yes,2025-12-28,"Faulty Product",191.75
959,22638,Yes,2023-07-09,Damaged,1660.55
960,35731,Yes,2024-04-02,Damaged,1381.05
961,1242,Yes,2022-05-16,"Changed Mind",588.51
962,37596,Yes,2025-07-20,"Wrong Item",684.15
963,24138,Yes,2022-05-29,"Faulty Product",265.60
964,14639,Yes,2023-05-24,"Wrong Item",87.78
965,45,Yes,2023-12-09,"Late Delivery",378.70
966,14384,Yes,2023-02-04,"Faulty Product",681.28
967,25381,Yes,2022-12-19,"Wrong Item",808.71
968,47221,Yes,2022-09-18,"Wrong Item",1102.17
969,27221,Yes,2022-04-30,"Faulty Product",829.77
970,47443,Yes,2023-12-30,"Wrong Item",143.64
971,38368,Yes,2024-11-15,Damaged,506.80
972,49811,Yes,2024-09-24,"Late Delivery",108.59
973,6096,Yes,2024-09-10,"Changed Mind",442.35
974,2382,Yes,2022-08-06,"Changed Mind",631.91
975,27025,Yes,2022-11-21,"Changed Mind",1129.09
976,30807,Yes,2025-09-23,"Late Delivery",1019.04
977,1010,Yes,2023-03-03,"Faulty Product",97.26
978,21647,Yes,2024-08-10,"Faulty Product",588.24
979,9856,Yes,2025-12-06,"Wrong Item",990.29
980,47459,Yes,2022-12-11,"Wrong Item",531.50
981,4119,Yes,2024-08-09,"Changed Mind",104.45
982,19975,Yes,2024-04-01,"Wrong Item",530.25
983,13251,Yes,2024-12-21,"Wrong Item",684.57
984,37486,Yes,2023-02-13,"Faulty Product",348.98
985,17876,Yes,2024-07-18,"Late Delivery",288.70
986,9386,Yes,2023-04-04,"Wrong Item",311.28
987,41966,Yes,2022-01-15,"Changed Mind",605.37
